model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,C,Max,AFR,2088,8.115347995500263
REMIND-MAgPIE,C,Max,AFR,2089,8.221648199093712
REMIND-MAgPIE,C,Max,AFR,2090,8.327948402687161
REMIND-MAgPIE,C,Max,AFR,2091,8.400991665085396
REMIND-MAgPIE,C,Max,AFR,2092,8.474034927483629
REMIND-MAgPIE,C,Max,AFR,2093,8.547078189881864
REMIND-MAgPIE,C,Max,AFR,2094,8.620121452280097
REMIND-MAgPIE,C,Max,AFR,2095,8.693164714678332
REMIND-MAgPIE,C,Max,AFR,2096,8.766207977076567
REMIND-MAgPIE,C,Max,AFR,2097,8.8392512394748
REMIND-MAgPIE,C,Max,AFR,2098,8.912294501873035
REMIND-MAgPIE,C,Max,AFR,2099,8.985337764271268
REMIND-MAgPIE,C,Max,AFR,2100,9.058381026669503
REMIND-MAgPIE,C,Median,AFR,1990,0.6582814289999999
REMIND-MAgPIE,C,Median,AFR,1991,0.6878291450000001
REMIND-MAgPIE,C,Median,AFR,1992,0.666901477
REMIND-MAgPIE,C,Median,AFR,1993,0.706661511
REMIND-MAgPIE,C,Median,AFR,1994,0.7902813809999999
REMIND-MAgPIE,C,Median,AFR,1995,0.8445566109999999
REMIND-MAgPIE,C,Median,AFR,1996,0.8723208510000002
REMIND-MAgPIE,C,Median,AFR,1997,0.8939891620000001
REMIND-MAgPIE,C,Median,AFR,1998,0.9124421260000001
REMIND-MAgPIE,C,Median,AFR,1999,0.8996774830000002
REMIND-MAgPIE,C,Median,AFR,2000,0.9300425989999999
REMIND-MAgPIE,C,Median,AFR,2001,0.9195428849999997
REMIND-MAgPIE,C,Median,AFR,2002,0.8992741929999999
REMIND-MAgPIE,C,Median,AFR,2003,0.988565452
REMIND-MAgPIE,C,Median,AFR,2004,1.044866707
REMIND-MAgPIE,C,Median,AFR,2005,1.0631800310000001
REMIND-MAgPIE,C,Median,AFR,2006,1.0921658310000002
REMIND-MAgPIE,C,Median,AFR,2007,1.122721434
REMIND-MAgPIE,C,Median,AFR,2008,1.1756196259999998
REMIND-MAgPIE,C,Median,AFR,2009,1.1731634350000004
REMIND-MAgPIE,C,Median,AFR,2010,1.2153736899999998
REMIND-MAgPIE,C,Median,AFR,2011,1.255083884
REMIND-MAgPIE,C,Median,AFR,2012,1.2558515
REMIND-MAgPIE,C,Median,AFR,2013,1.2654697150000003
REMIND-MAgPIE,C,Median,AFR,2014,1.3449154920000002
REMIND-MAgPIE,C,Median,AFR,2015,1.3197872819999998
REMIND-MAgPIE,C,Median,AFR,2016,1.3554934610000002
REMIND-MAgPIE,C,Median,AFR,2017,1.3697096959999997
REMIND-MAgPIE,C,Median,AFR,2018,1.35707505
REMIND-MAgPIE,C,Median,AFR,2019,1.457568135
REMIND-MAgPIE,C,Median,AFR,2020,1.3564357210000002
REMIND-MAgPIE,C,Median,AFR,2021,1.435214084
REMIND-MAgPIE,C,Median,AFR,2022,1.416626588
REMIND-MAgPIE,C,Median,AFR,2023,1.4991470007053598
REMIND-MAgPIE,C,Median,AFR,2024,1.5816674134107196
REMIND-MAgPIE,C,Median,AFR,2025,1.6641878261160794
REMIND-MAgPIE,C,Median,AFR,2026,1.7467082388214394
REMIND-MAgPIE,C,Median,AFR,2027,1.8292286515267993
REMIND-MAgPIE,C,Median,AFR,2028,1.911749064232159
REMIND-MAgPIE,C,Median,AFR,2029,1.994269476937519
REMIND-MAgPIE,C,Median,AFR,2030,2.0767898896428787
REMIND-MAgPIE,C,Median,AFR,2031,2.0962646943011665
REMIND-MAgPIE,C,Median,AFR,2032,2.115739498959454
REMIND-MAgPIE,C,Median,AFR,2033,2.1352143036177416
REMIND-MAgPIE,C,Median,AFR,2034,2.154689108276029
REMIND-MAgPIE,C,Median,AFR,2035,2.1741639129343167
REMIND-MAgPIE,C,Median,AFR,2036,2.1936387175926044
REMIND-MAgPIE,C,Median,AFR,2037,2.2131135222508918
REMIND-MAgPIE,C,Median,AFR,2038,2.2325883269091795
REMIND-MAgPIE,C,Median,AFR,2039,2.252063131567467
REMIND-MAgPIE,C,Median,AFR,2040,2.2715379362257546
REMIND-MAgPIE,C,Median,AFR,2041,2.2578136838628255
REMIND-MAgPIE,C,Median,AFR,2042,2.2440894314998965
REMIND-MAgPIE,C,Median,AFR,2043,2.230365179136967
REMIND-MAgPIE,C,Median,AFR,2044,2.216640926774038
REMIND-MAgPIE,C,Median,AFR,2045,2.202916674411109
REMIND-MAgPIE,C,Median,AFR,2046,2.1891924220481798
REMIND-MAgPIE,C,Median,AFR,2047,2.1754681696852507
REMIND-MAgPIE,C,Median,AFR,2048,2.1617439173223216
REMIND-MAgPIE,C,Median,AFR,2049,2.1480196649593926
REMIND-MAgPIE,C,Median,AFR,2050,2.1342954125964635
REMIND-MAgPIE,C,Median,AFR,2051,2.2074714536287963
REMIND-MAgPIE,C,Median,AFR,2052,2.2806474946611295
REMIND-MAgPIE,C,Median,AFR,2053,2.3538235356934623
REMIND-MAgPIE,C,Median,AFR,2054,2.426999576725795
REMIND-MAgPIE,C,Median,AFR,2055,2.5001756177581282
REMIND-MAgPIE,C,Median,AFR,2056,2.573351658790461
REMIND-MAgPIE,C,Median,AFR,2057,2.646527699822794
REMIND-MAgPIE,C,Median,AFR,2058,2.7197037408551266
REMIND-MAgPIE,C,Median,AFR,2059,2.7928797818874598
REMIND-MAgPIE,C,Median,AFR,2060,2.8660558229197926
REMIND-MAgPIE,C,Median,AFR,2061,2.97092398358343
REMIND-MAgPIE,C,Median,AFR,2062,3.075792144247067
REMIND-MAgPIE,C,Median,AFR,2063,3.1806603049107047
REMIND-MAgPIE,C,Median,AFR,2064,3.285528465574342
REMIND-MAgPIE,C,Median,AFR,2065,3.390396626237979
REMIND-MAgPIE,C,Median,AFR,2066,3.4952647869016165
REMIND-MAgPIE,C,Median,AFR,2067,3.6001329475652537
REMIND-MAgPIE,C,Median,AFR,2068,3.7050011082288914
REMIND-MAgPIE,C,Median,AFR,2069,3.8098692688925286
REMIND-MAgPIE,C,Median,AFR,2070,3.914737429556166
REMIND-MAgPIE,C,Median,AFR,2071,4.012296849072721
REMIND-MAgPIE,C,Median,AFR,2072,4.109856268589275
REMIND-MAgPIE,C,Median,AFR,2073,4.20741568810583
REMIND-MAgPIE,C,Median,AFR,2074,4.3049751076223846
REMIND-MAgPIE,C,Median,AFR,2075,4.40253452713894
REMIND-MAgPIE,C,Median,AFR,2076,4.500093946655494
REMIND-MAgPIE,C,Median,AFR,2077,4.597653366172049
REMIND-MAgPIE,C,Median,AFR,2078,4.695212785688604
REMIND-MAgPIE,C,Median,AFR,2079,4.792772205205159
REMIND-MAgPIE,C,Median,AFR,2080,4.890331624721713
REMIND-MAgPIE,C,Median,AFR,2081,4.944585885819534
REMIND-MAgPIE,C,Median,AFR,2082,4.998840146917355
REMIND-MAgPIE,C,Median,AFR,2083,5.053094408015176
REMIND-MAgPIE,C,Median,AFR,2084,5.107348669112997
REMIND-MAgPIE,C,Median,AFR,2085,5.161602930210818
REMIND-MAgPIE,C,Median,AFR,2086,5.215857191308639
REMIND-MAgPIE,C,Median,AFR,2087,5.27011145240646
REMIND-MAgPIE,C,Median,AFR,2088,5.324365713504281
REMIND-MAgPIE,C,Median,AFR,2089,5.378619974602102
REMIND-MAgPIE,C,Median,AFR,2090,5.432874235699923
REMIND-MAgPIE,C,Median,AFR,2091,5.427629477614513
REMIND-MAgPIE,C,Median,AFR,2092,5.422384719529103
REMIND-MAgPIE,C,Median,AFR,2093,5.417139961443693
REMIND-MAgPIE,C,Median,AFR,2094,5.4118952033582834
REMIND-MAgPIE,C,Median,AFR,2095,5.406650445272874
REMIND-MAgPIE,C,Median,AFR,2096,5.401405687187464
REMIND-MAgPIE,C,Median,AFR,2097,5.396160929102054
REMIND-MAgPIE,C,Median,AFR,2098,5.390916171016644
REMIND-MAgPIE,C,Median,AFR,2099,5.385671412931234
REMIND-MAgPIE,C,Median,AFR,2100,5.380426654845825
REMIND-MAgPIE,C,Min,AFR,1990,0.6582814289999999
REMIND-MAgPIE,C,Min,AFR,1991,0.6878291450000001
REMIND-MAgPIE,C,Min,AFR,1992,0.666901477
REMIND-MAgPIE,C,Min,AFR,1993,0.706661511
REMIND-MAgPIE,C,Min,AFR,1994,0.7902813809999999
REMIND-MAgPIE,C,Min,AFR,1995,0.8445566109999999
REMIND-MAgPIE,C,Min,AFR,1996,0.8723208510000002
REMIND-MAgPIE,C,Min,AFR,1997,0.8939891620000001
REMIND-MAgPIE,C,Min,AFR,1998,0.9124421260000001
REMIND-MAgPIE,C,Min,AFR,1999,0.8996774830000002
REMIND-MAgPIE,C,Min,AFR,2000,0.9300425989999999
REMIND-MAgPIE,C,Min,AFR,2001,0.9195428849999997
REMIND-MAgPIE,C,Min,AFR,2002,0.8992741929999999
REMIND-MAgPIE,C,Min,AFR,2003,0.988565452
REMIND-MAgPIE,C,Min,AFR,2004,1.044866707
REMIND-MAgPIE,C,Min,AFR,2005,1.0631800310000001
REMIND-MAgPIE,C,Min,AFR,2006,1.0921658310000002
REMIND-MAgPIE,C,Min,AFR,2007,1.122721434
REMIND-MAgPIE,C,Min,AFR,2008,1.1756196259999998
REMIND-MAgPIE,C,Min,AFR,2009,1.1731634350000004
REMIND-MAgPIE,C,Min,AFR,2010,1.2153736899999998
REMIND-MAgPIE,C,Min,AFR,2011,1.255083884
REMIND-MAgPIE,C,Min,AFR,2012,1.2558515
REMIND-MAgPIE,C,Min,AFR,2013,1.2654697150000003
REMIND-MAgPIE,C,Min,AFR,2014,1.3449154920000002
REMIND-MAgPIE,C,Min,AFR,2015,1.3197872819999998
REMIND-MAgPIE,C,Min,AFR,2016,1.3554934610000002
REMIND-MAgPIE,C,Min,AFR,2017,1.3697096959999997
REMIND-MAgPIE,C,Min,AFR,2018,1.35707505
REMIND-MAgPIE,C,Min,AFR,2019,1.457568135
REMIND-MAgPIE,C,Min,AFR,2020,1.3564357210000002
REMIND-MAgPIE,C,Min,AFR,2021,1.435214084
REMIND-MAgPIE,C,Min,AFR,2022,1.416626588
REMIND-MAgPIE,C,Min,AFR,2023,1.48586601875193
REMIND-MAgPIE,C,Min,AFR,2024,1.5551054495038596
REMIND-MAgPIE,C,Min,AFR,2025,1.6243448802557894
REMIND-MAgPIE,C,Min,AFR,2026,1.6935843110077193
REMIND-MAgPIE,C,Min,AFR,2027,1.762823741759649
REMIND-MAgPIE,C,Min,AFR,2028,1.832063172511579
REMIND-MAgPIE,C,Min,AFR,2029,1.9013026032635085
REMIND-MAgPIE,C,Min,AFR,2030,1.9705420340154385
REMIND-MAgPIE,C,Min,AFR,2031,1.9660547260038352
REMIND-MAgPIE,C,Min,AFR,2032,1.961567417992232
REMIND-MAgPIE,C,Min,AFR,2033,1.9570801099806288
REMIND-MAgPIE,C,Min,AFR,2034,1.9525928019690255
REMIND-MAgPIE,C,Min,AFR,2035,1.9481054939574223
REMIND-MAgPIE,C,Min,AFR,2036,1.943618185945819
REMIND-MAgPIE,C,Min,AFR,2037,1.9391308779342158
REMIND-MAgPIE,C,Min,AFR,2038,1.9346435699226125
REMIND-MAgPIE,C,Min,AFR,2039,1.9301562619110093
REMIND-MAgPIE,C,Min,AFR,2040,1.925668953899406
REMIND-MAgPIE,C,Min,AFR,2041,1.8918294794301438
REMIND-MAgPIE,C,Min,AFR,2042,1.8579900049608815
REMIND-MAgPIE,C,Min,AFR,2043,1.8241505304916195
REMIND-MAgPIE,C,Min,AFR,2044,1.7903110560223572
REMIND-MAgPIE,C,Min,AFR,2045,1.756471581553095
REMIND-MAgPIE,C,Min,AFR,2046,1.7226321070838326
REMIND-MAgPIE,C,Min,AFR,2047,1.6887926326145704
REMIND-MAgPIE,C,Min,AFR,2048,1.6549531581453083
REMIND-MAgPIE,C,Min,AFR,2049,1.621113683676046
REMIND-MAgPIE,C,Min,AFR,2050,1.5872742092067837
REMIND-MAgPIE,C,Min,AFR,2051,1.6041880389560141
REMIND-MAgPIE,C,Min,AFR,2052,1.6211018687052445
REMIND-MAgPIE,C,Min,AFR,2053,1.638015698454475
REMIND-MAgPIE,C,Min,AFR,2054,1.654929528203705
REMIND-MAgPIE,C,Min,AFR,2055,1.6718433579529353
REMIND-MAgPIE,C,Min,AFR,2056,1.6887571877021654
REMIND-MAgPIE,C,Min,AFR,2057,1.7056710174513954
REMIND-MAgPIE,C,Min,AFR,2058,1.7225848472006255
REMIND-MAgPIE,C,Min,AFR,2059,1.7394986769498557
REMIND-MAgPIE,C,Min,AFR,2060,1.7564125066990859
REMIND-MAgPIE,C,Min,AFR,2061,1.787887209992596
REMIND-MAgPIE,C,Min,AFR,2062,1.8193619132861063
REMIND-MAgPIE,C,Min,AFR,2063,1.8508366165796164
REMIND-MAgPIE,C,Min,AFR,2064,1.8823113198731267
REMIND-MAgPIE,C,Min,AFR,2065,1.9137860231666368
REMIND-MAgPIE,C,Min,AFR,2066,1.945260726460147
REMIND-MAgPIE,C,Min,AFR,2067,1.9767354297536572
REMIND-MAgPIE,C,Min,AFR,2068,2.0082101330471676
REMIND-MAgPIE,C,Min,AFR,2069,2.0396848363406774
REMIND-MAgPIE,C,Min,AFR,2070,2.0711595396341878
REMIND-MAgPIE,C,Min,AFR,2071,2.094368433315611
REMIND-MAgPIE,C,Min,AFR,2072,2.1175773269970346
REMIND-MAgPIE,C,Min,AFR,2073,2.140786220678458
REMIND-MAgPIE,C,Min,AFR,2074,2.1639951143598815
REMIND-MAgPIE,C,Min,AFR,2075,2.187204008041305
REMIND-MAgPIE,C,Min,AFR,2076,2.210412901722728
REMIND-MAgPIE,C,Min,AFR,2077,2.2336217954041513
REMIND-MAgPIE,C,Min,AFR,2078,2.2568306890855747
REMIND-MAgPIE,C,Min,AFR,2079,2.280039582766998
REMIND-MAgPIE,C,Min,AFR,2080,2.3032484764484216
REMIND-MAgPIE,C,Min,AFR,2081,2.264664283810067
REMIND-MAgPIE,C,Min,AFR,2082,2.2260800911717125
REMIND-MAgPIE,C,Min,AFR,2083,2.1874958985333577
REMIND-MAgPIE,C,Min,AFR,2084,2.148911705895003
REMIND-MAgPIE,C,Min,AFR,2085,2.1103275132566486
REMIND-MAgPIE,C,Min,AFR,2086,2.071743320618294
REMIND-MAgPIE,C,Min,AFR,2087,2.033159127979939
REMIND-MAgPIE,C,Min,AFR,2088,1.9945749353415845
REMIND-MAgPIE,C,Min,AFR,2089,1.9559907427032297
REMIND-MAgPIE,C,Min,AFR,2090,1.9174065500648751
REMIND-MAgPIE,C,Min,AFR,2091,1.8804826138752875
REMIND-MAgPIE,C,Min,AFR,2092,1.8435586776856996
REMIND-MAgPIE,C,Min,AFR,2093,1.806634741496112
REMIND-MAgPIE,C,Min,AFR,2094,1.769710805306524
REMIND-MAgPIE,C,Min,AFR,2095,1.7327868691169364
REMIND-MAgPIE,C,Min,AFR,2096,1.6958629329273487
REMIND-MAgPIE,C,Min,AFR,2097,1.6589389967377608
REMIND-MAgPIE,C,Min,AFR,2098,1.6220150605481731
REMIND-MAgPIE,C,Min,AFR,2099,1.5850911243585852
REMIND-MAgPIE,C,Min,AFR,2100,1.5481671881689976
REMIND-MAgPIE,E,Max,AFR,1990,0.6582814289999999
REMIND-MAgPIE,E,Max,AFR,1991,0.6878291450000001
REMIND-MAgPIE,E,Max,AFR,1992,0.666901477
REMIND-MAgPIE,E,Max,AFR,1993,0.706661511
REMIND-MAgPIE,E,Max,AFR,1994,0.7902813809999999
REMIND-MAgPIE,E,Max,AFR,1995,0.8445566109999999
REMIND-MAgPIE,E,Max,AFR,1996,0.8723208510000002
REMIND-MAgPIE,E,Max,AFR,1997,0.8939891620000001
REMIND-MAgPIE,E,Max,AFR,1998,0.9124421260000001
REMIND-MAgPIE,E,Max,AFR,1999,0.8996774830000002
REMIND-MAgPIE,E,Max,AFR,2000,0.9300425989999999
REMIND-MAgPIE,E,Max,AFR,2001,0.9195428849999997
REMIND-MAgPIE,E,Max,AFR,2002,0.8992741929999999
REMIND-MAgPIE,E,Max,AFR,2003,0.988565452
REMIND-MAgPIE,E,Max,AFR,2004,1.044866707
REMIND-MAgPIE,E,Max,AFR,2005,1.0631800310000001
REMIND-MAgPIE,E,Max,AFR,2006,1.0921658310000002
REMIND-MAgPIE,E,Max,AFR,2007,1.122721434
REMIND-MAgPIE,E,Max,AFR,2008,1.1756196259999998
REMIND-MAgPIE,E,Max,AFR,2009,1.1731634350000004
REMIND-MAgPIE,E,Max,AFR,2010,1.2153736899999998
REMIND-MAgPIE,E,Max,AFR,2011,1.255083884
REMIND-MAgPIE,E,Max,AFR,2012,1.2558515
REMIND-MAgPIE,E,Max,AFR,2013,1.2654697150000003
REMIND-MAgPIE,E,Max,AFR,2014,1.3449154920000002
REMIND-MAgPIE,E,Max,AFR,2015,1.3197872819999998
REMIND-MAgPIE,E,Max,AFR,2016,1.3554934610000002
REMIND-MAgPIE,E,Max,AFR,2017,1.3697096959999997
REMIND-MAgPIE,E,Max,AFR,2018,1.35707505
REMIND-MAgPIE,E,Max,AFR,2019,1.457568135
REMIND-MAgPIE,E,Max,AFR,2020,1.3564357210000002
REMIND-MAgPIE,E,Max,AFR,2021,1.435214084
REMIND-MAgPIE,E,Max,AFR,2022,1.416626588
REMIND-MAgPIE,E,Max,AFR,2023,1.5006551826421644
REMIND-MAgPIE,E,Max,AFR,2024,1.5846837772843287
REMIND-MAgPIE,E,Max,AFR,2025,1.6687123719264931
REMIND-MAgPIE,E,Max,AFR,2026,1.7527409665686577
REMIND-MAgPIE,E,Max,AFR,2027,1.8367695612108221
REMIND-MAgPIE,E,Max,AFR,2028,1.9207981558529865
REMIND-MAgPIE,E,Max,AFR,2029,2.004826750495151
REMIND-MAgPIE,E,Max,AFR,2030,2.0888553451373153
REMIND-MAgPIE,E,Max,AFR,2031,2.104948086998164
REMIND-MAgPIE,E,Max,AFR,2032,2.1210408288590132
REMIND-MAgPIE,E,Max,AFR,2033,2.137133570719862
REMIND-MAgPIE,E,Max,AFR,2034,2.153226312580711
REMIND-MAgPIE,E,Max,AFR,2035,2.16931905444156
REMIND-MAgPIE,E,Max,AFR,2036,2.1854117963024087
REMIND-MAgPIE,E,Max,AFR,2037,2.201504538163258
REMIND-MAgPIE,E,Max,AFR,2038,2.2175972800241066
REMIND-MAgPIE,E,Max,AFR,2039,2.233690021884956
REMIND-MAgPIE,E,Max,AFR,2040,2.2497827637458045
REMIND-MAgPIE,E,Max,AFR,2041,2.2451229790732525
REMIND-MAgPIE,E,Max,AFR,2042,2.2404631944007005
REMIND-MAgPIE,E,Max,AFR,2043,2.2358034097281485
REMIND-MAgPIE,E,Max,AFR,2044,2.2311436250555965
REMIND-MAgPIE,E,Max,AFR,2045,2.2264838403830445
REMIND-MAgPIE,E,Max,AFR,2046,2.2218240557104925
REMIND-MAgPIE,E,Max,AFR,2047,2.2171642710379404
REMIND-MAgPIE,E,Max,AFR,2048,2.212504486365389
REMIND-MAgPIE,E,Max,AFR,2049,2.207844701692837
REMIND-MAgPIE,E,Max,AFR,2050,2.203184917020285
REMIND-MAgPIE,E,Max,AFR,2051,2.2806644459033754
REMIND-MAgPIE,E,Max,AFR,2052,2.358143974786466
REMIND-MAgPIE,E,Max,AFR,2053,2.4356235036695564
REMIND-MAgPIE,E,Max,AFR,2054,2.5131030325526464
REMIND-MAgPIE,E,Max,AFR,2055,2.590582561435737
REMIND-MAgPIE,E,Max,AFR,2056,2.668062090318827
REMIND-MAgPIE,E,Max,AFR,2057,2.7455416192019175
REMIND-MAgPIE,E,Max,AFR,2058,2.8230211480850076
REMIND-MAgPIE,E,Max,AFR,2059,2.9005006769680977
REMIND-MAgPIE,E,Max,AFR,2060,2.977980205851188
REMIND-MAgPIE,E,Max,AFR,2061,3.0991529569112157
REMIND-MAgPIE,E,Max,AFR,2062,3.220325707971243
REMIND-MAgPIE,E,Max,AFR,2063,3.3414984590312704
REMIND-MAgPIE,E,Max,AFR,2064,3.4626712100912975
REMIND-MAgPIE,E,Max,AFR,2065,3.583843961151325
REMIND-MAgPIE,E,Max,AFR,2066,3.7050167122113526
REMIND-MAgPIE,E,Max,AFR,2067,3.8261894632713798
REMIND-MAgPIE,E,Max,AFR,2068,3.9473622143314073
REMIND-MAgPIE,E,Max,AFR,2069,4.068534965391435
REMIND-MAgPIE,E,Max,AFR,2070,4.189707716451462
REMIND-MAgPIE,E,Max,AFR,2071,4.297314411823576
REMIND-MAgPIE,E,Max,AFR,2072,4.40492110719569
REMIND-MAgPIE,E,Max,AFR,2073,4.5125278025678055
REMIND-MAgPIE,E,Max,AFR,2074,4.62013449793992
REMIND-MAgPIE,E,Max,AFR,2075,4.727741193312034
REMIND-MAgPIE,E,Max,AFR,2076,4.835347888684148
REMIND-MAgPIE,E,Max,AFR,2077,4.942954584056262
REMIND-MAgPIE,E,Max,AFR,2078,5.050561279428377
REMIND-MAgPIE,E,Max,AFR,2079,5.158167974800492
REMIND-MAgPIE,E,Max,AFR,2080,5.265774670172606
REMIND-MAgPIE,E,Max,AFR,2081,5.324719615542003
REMIND-MAgPIE,E,Max,AFR,2082,5.383664560911401
REMIND-MAgPIE,E,Max,AFR,2083,5.4426095062807995
REMIND-MAgPIE,E,Max,AFR,2084,5.501554451650197
REMIND-MAgPIE,E,Max,AFR,2085,5.560499397019594
REMIND-MAgPIE,E,Max,AFR,2086,5.619444342388992
REMIND-MAgPIE,E,Max,AFR,2087,5.678389287758391
REMIND-MAgPIE,E,Max,AFR,2088,5.737334233127788
REMIND-MAgPIE,E,Max,AFR,2089,5.796279178497185
REMIND-MAgPIE,E,Max,AFR,2090,5.855224123866583
REMIND-MAgPIE,E,Max,AFR,2091,5.859414561663769
REMIND-MAgPIE,E,Max,AFR,2092,5.8636049994609545
REMIND-MAgPIE,E,Max,AFR,2093,5.867795437258139
REMIND-MAgPIE,E,Max,AFR,2094,5.871985875055325
REMIND-MAgPIE,E,Max,AFR,2095,5.87617631285251
REMIND-MAgPIE,E,Max,AFR,2096,5.880366750649696
REMIND-MAgPIE,E,Max,AFR,2097,5.884557188446881
REMIND-MAgPIE,E,Max,AFR,2098,5.888747626244066
REMIND-MAgPIE,E,Max,AFR,2099,5.892938064041251
REMIND-MAgPIE,E,Max,AFR,2100,5.897128501838437
REMIND-MAgPIE,E,Median,AFR,1990,0.6582814289999999
REMIND-MAgPIE,E,Median,AFR,1991,0.6878291450000001
REMIND-MAgPIE,E,Median,AFR,1992,0.666901477
REMIND-MAgPIE,E,Median,AFR,1993,0.706661511
REMIND-MAgPIE,E,Median,AFR,1994,0.7902813809999999
REMIND-MAgPIE,E,Median,AFR,1995,0.8445566109999999
REMIND-MAgPIE,E,Median,AFR,1996,0.8723208510000002
REMIND-MAgPIE,E,Median,AFR,1997,0.8939891620000001
REMIND-MAgPIE,E,Median,AFR,1998,0.9124421260000001
REMIND-MAgPIE,E,Median,AFR,1999,0.8996774830000002
REMIND-MAgPIE,E,Median,AFR,2000,0.9300425989999999
REMIND-MAgPIE,E,Median,AFR,2001,0.9195428849999997
REMIND-MAgPIE,E,Median,AFR,2002,0.8992741929999999
REMIND-MAgPIE,E,Median,AFR,2003,0.988565452
REMIND-MAgPIE,E,Median,AFR,2004,1.044866707
REMIND-MAgPIE,E,Median,AFR,2005,1.0631800310000001
REMIND-MAgPIE,E,Median,AFR,2006,1.0921658310000002
REMIND-MAgPIE,E,Median,AFR,2007,1.122721434
REMIND-MAgPIE,E,Median,AFR,2008,1.1756196259999998
REMIND-MAgPIE,E,Median,AFR,2009,1.1731634350000004
REMIND-MAgPIE,E,Median,AFR,2010,1.2153736899999998
REMIND-MAgPIE,E,Median,AFR,2011,1.255083884
REMIND-MAgPIE,E,Median,AFR,2012,1.2558515
REMIND-MAgPIE,E,Median,AFR,2013,1.2654697150000003
REMIND-MAgPIE,E,Median,AFR,2014,1.3449154920000002
REMIND-MAgPIE,E,Median,AFR,2015,1.3197872819999998
REMIND-MAgPIE,E,Median,AFR,2016,1.3554934610000002
REMIND-MAgPIE,E,Median,AFR,2017,1.3697096959999997
REMIND-MAgPIE,E,Median,AFR,2018,1.35707505
REMIND-MAgPIE,E,Median,AFR,2019,1.457568135
REMIND-MAgPIE,E,Median,AFR,2020,1.3564357210000002
REMIND-MAgPIE,E,Median,AFR,2021,1.435214084
REMIND-MAgPIE,E,Median,AFR,2022,1.416626588
REMIND-MAgPIE,E,Median,AFR,2023,1.495730225330786
REMIND-MAgPIE,E,Median,AFR,2024,1.5748338626615723
REMIND-MAgPIE,E,Median,AFR,2025,1.6539374999923584
REMIND-MAgPIE,E,Median,AFR,2026,1.7330411373231445
REMIND-MAgPIE,E,Median,AFR,2027,1.8121447746539308
REMIND-MAgPIE,E,Median,AFR,2028,1.8912484119847168
REMIND-MAgPIE,E,Median,AFR,2029,1.9703520493155031
REMIND-MAgPIE,E,Median,AFR,2030,2.049455686646289
REMIND-MAgPIE,E,Median,AFR,2031,2.05563711460688
REMIND-MAgPIE,E,Median,AFR,2032,2.06181854256747
REMIND-MAgPIE,E,Median,AFR,2033,2.067999970528061
REMIND-MAgPIE,E,Median,AFR,2034,2.0741813984886517
REMIND-MAgPIE,E,Median,AFR,2035,2.0803628264492424
REMIND-MAgPIE,E,Median,AFR,2036,2.0865442544098327
REMIND-MAgPIE,E,Median,AFR,2037,2.0927256823704234
REMIND-MAgPIE,E,Median,AFR,2038,2.098907110331014
REMIND-MAgPIE,E,Median,AFR,2039,2.1050885382916045
REMIND-MAgPIE,E,Median,AFR,2040,2.111269966252195
REMIND-MAgPIE,E,Median,AFR,2041,2.093763419970901
REMIND-MAgPIE,E,Median,AFR,2042,2.0762568736896068
REMIND-MAgPIE,E,Median,AFR,2043,2.0587503274083128
REMIND-MAgPIE,E,Median,AFR,2044,2.0412437811270183
REMIND-MAgPIE,E,Median,AFR,2045,2.0237372348457243
REMIND-MAgPIE,E,Median,AFR,2046,2.0062306885644303
REMIND-MAgPIE,E,Median,AFR,2047,1.988724142283136
REMIND-MAgPIE,E,Median,AFR,2048,1.9712175960018419
REMIND-MAgPIE,E,Median,AFR,2049,1.9537110497205479
REMIND-MAgPIE,E,Median,AFR,2050,1.9362045034392537
REMIND-MAgPIE,E,Median,AFR,2051,1.997404882805599
REMIND-MAgPIE,E,Median,AFR,2052,2.0586052621719446
REMIND-MAgPIE,E,Median,AFR,2053,2.11980564153829
REMIND-MAgPIE,E,Median,AFR,2054,2.1810060209046354
REMIND-MAgPIE,E,Median,AFR,2055,2.2422064002709803
REMIND-MAgPIE,E,Median,AFR,2056,2.3034067796373257
REMIND-MAgPIE,E,Median,AFR,2057,2.3646071590036706
REMIND-MAgPIE,E,Median,AFR,2058,2.425807538370016
REMIND-MAgPIE,E,Median,AFR,2059,2.487007917736361
REMIND-MAgPIE,E,Median,AFR,2060,2.5482082971027062
REMIND-MAgPIE,E,Median,AFR,2061,2.6098461535733652
REMIND-MAgPIE,E,Median,AFR,2062,2.6714840100440247
REMIND-MAgPIE,E,Median,AFR,2063,2.7331218665146837
REMIND-MAgPIE,E,Median,AFR,2064,2.7947597229853427
REMIND-MAgPIE,E,Median,AFR,2065,2.8563975794560017
REMIND-MAgPIE,E,Median,AFR,2066,2.918035435926661
REMIND-MAgPIE,E,Median,AFR,2067,2.97967329239732
REMIND-MAgPIE,E,Median,AFR,2068,3.0413111488679796
REMIND-MAgPIE,E,Median,AFR,2069,3.1029490053386386
REMIND-MAgPIE,E,Median,AFR,2070,3.1645868618092976
REMIND-MAgPIE,E,Median,AFR,2071,3.2310723720404697
REMIND-MAgPIE,E,Median,AFR,2072,3.2975578822716414
REMIND-MAgPIE,E,Median,AFR,2073,3.3640433925028135
REMIND-MAgPIE,E,Median,AFR,2074,3.430528902733985
