model,scen,r10,peakyearbin,netzeroyearbin,gtco2_cmltv,gtco2_orig_cmltv,gtco2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,R10LAM,peak: 2030,net-zero: 2070,63.90623174072785,64.04357856796275,41.57374450406489,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,R10NAM,peak: 2020,net-zero: 2070,157.09321623859248,155.7698060904585,18.312962408513105,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,R10PAO,peak: 2020,net-zero: 2070,39.296032490277184,40.979320023256335,1.4262998386692536,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,R10SAS,peak: 2030,net-zero: 2110,182.77036540334262,189.76573488385878,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10AFRMEA,peak: 2030,net-zero: 2090,191.49170720395395,203.66273486939858,0.5371397582330094,18,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10EASPAS,peak: 2020,net-zero: 2090,398.6709586202751,399.2842767610783,0.9400032792616604,64,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10EUR,peak: 2020,net-zero: 2090,112.95887178910561,113.3331772754592,0.07532797393201013,25,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10FSU,peak: 2030,net-zero: 2080,70.43802039304008,76.5221324725286,1.0751684300812796,17,2030,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10LAM,peak: 2030,net-zero: 2070,67.39684335510289,71.68028874154454,43.46344626829462,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10NAM,peak: 2020,net-zero: 2070,144.62282251993815,145.45795195726896,20.924999054340827,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10PAO,peak: 2020,net-zero: 2070,37.202809552905165,38.67728360820669,1.9547651030099702,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,R10SAS,peak: 2030,net-zero: 2110,160.77323005904208,167.06546304360936,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10AFRMEA,peak: 2030,net-zero: 2110,233.26838897935386,245.25895648358107,0,142,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10EASPAS,peak: 2020,net-zero: 2110,439.76894533623357,441.4326398446449,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10EUR,peak: 2030,net-zero: 2110,140.66287261884193,142.99420389710593,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10FSU,peak: 2030,net-zero: 2110,82.04077450602362,88.12802993318422,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10LAM,peak: 2030,net-zero: 2070,68.10711328106106,72.56869052136798,31.235155666063054,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10NAM,peak: 2020,net-zero: 2070,150.185486885738,151.0241792398144,7.399461135990683,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10PAO,peak: 2020,net-zero: 2070,38.48138840456793,39.9663125875175,0.006535066811788974,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,R10SAS,peak: 2030,net-zero: 2110,188.94179883611093,195.1805030451978,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10AFRMEA,peak: 2030,net-zero: 2110,212.2702220368499,213.00492836220027,0,142,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10EASPAS,peak: 2020,net-zero: 2110,440.5888232321018,432.0268679753681,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10EUR,peak: 2030,net-zero: 2110,154.30938275284672,156.49437655240897,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10FSU,peak: 2020,net-zero: 2110,82.82425205730688,83.51787160916221,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10LAM,peak: 2030,net-zero: 2070,61.573220479970935,61.08351310716937,30.11743724067541,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10NAM,peak: 2020,net-zero: 2080,156.5765197026065,155.25191447502831,6.313114721300917,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10PAO,peak: 2020,net-zero: 2110,43.838817698947494,45.52697862860104,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,R10SAS,peak: 2030,net-zero: 2110,214.8444721770193,221.59600118473622,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10AFRMEA,peak: 2030,net-zero: 2110,211.3441586092428,212.01212609941186,0,142,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,437.88624766334624,425.8435070088253,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10EUR,peak: 2020,net-zero: 2110,143.5903559297764,143.7074686283202,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10FSU,peak: 2020,net-zero: 2110,83.234144593632,84.2052161356765,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10LAM,peak: 2030,net-zero: 2070,67.37818683386264,67.51626056377636,29.659138066812535,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10NAM,peak: 2020,net-zero: 2080,160.76625377219958,159.43904145591978,5.292109925826315,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10PAO,peak: 2020,net-zero: 2110,44.05957885279327,45.74609320559541,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,R10SAS,peak: 2030,net-zero: 2110,217.51271589586028,224.58997453498955,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10AFRMEA,peak: 2030,net-zero: 2110,233.74070020744833,245.97189679468002,0,142,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,438.8654844019893,439.48164694792206,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10EUR,peak: 2020,net-zero: 2110,127.27408074665203,127.65007740602279,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10FSU,peak: 2030,net-zero: 2110,82.7218392086417,88.8515184341841,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10LAM,peak: 2030,net-zero: 2070,68.45125464310425,72.74333145112024,31.13996977114809,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10NAM,peak: 2020,net-zero: 2070,151.25062114634324,152.08978126126564,7.399374378612339,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10PAO,peak: 2020,net-zero: 2070,38.770826036463646,40.25683499172886,0.00775059360808883,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,R10SAS,peak: 2030,net-zero: 2110,191.2958914318027,197.62135552261074,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10AFRMEA,peak: 2050,net-zero: 2110,231.4011453776456,243.677065347154,0,42,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10EASPAS,peak: 2020,net-zero: 2110,451.1569751356813,452.84867227604633,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10EUR,peak: 2030,net-zero: 2110,144.61561500683737,146.9828346399739,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,net-zero: 2090,84.13906369720533,90.29610259721002,0.10199138180543305,5,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10LAM,peak: 2040,net-zero: 2070,74.85776987757119,79.3787191524977,37.701283483465794,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10NAM,peak: 2020,net-zero: 2080,160.09604887623266,160.94246950059033,17.747491702076804,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10PAO,peak: 2020,net-zero: 2080,41.55317925157535,43.04632887274779,1.1199023511736623,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10SAS,peak: 2030,net-zero: 2110,185.12655886977169,191.51586185933525,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10AFRMEA,peak: 2040,net-zero: 2100,210.59812071988128,211.34518606223148,0.01824848888886854,4,2040,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10EASPAS,peak: 2020,net-zero: 2110,444.784071830649,436.0999579424769,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10EUR,peak: 2030,net-zero: 2110,158.23776508754227,160.44544221249882,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10FSU,peak: 2020,net-zero: 2110,83.6948703811006,84.39772265699287,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10LAM,peak: 2030,net-zero: 2070,65.64384087063172,65.14833812738748,36.058814534110226,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10NAM,peak: 2020,net-zero: 2080,169.38070607557992,168.04479276217486,15.18907713550113,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10PAO,peak: 2020,net-zero: 2080,44.76585332691209,46.472864282422464,0.712690104274864,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,R10SAS,peak: 2030,net-zero: 2110,212.21587646989482,219.06962614385023,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10AFRMEA,peak: 2030,net-zero: 2100,209.87801491996152,210.55707152266191,0.009095035586337397,5,2030,2100
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,443.519159912762,431.28340077060847,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10EUR,peak: 2020,net-zero: 2110,146.7994802486966,146.91846841570882,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10FSU,peak: 2020,net-zero: 2110,85.29491526379456,86.28100418491151,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10LAM,peak: 2030,net-zero: 2070,70.95954130382589,71.09944901337137,35.80814729043781,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10NAM,peak: 2020,net-zero: 2080,170.42855536582553,169.09309108271344,15.089624357007327,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10PAO,peak: 2020,net-zero: 2080,44.766533395752006,46.47045959154853,0.6958939489527036,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV_NDCp,R10SAS,peak: 2030,net-zero: 2110,217.41965470280027,224.6452993584596,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10AFRMEA,peak: 2040,net-zero: 2110,230.1731615564716,242.67333976225024,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,449.48205965404236,450.1084456302554,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10EUR,peak: 2020,net-zero: 2110,131.85366558424872,132.23683038208634,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,net-zero: 2090,86.19318820688376,92.44552297423837,0.0851510044974374,5,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10LAM,peak: 2040,net-zero: 2070,75.42500490579913,79.7748119040513,37.68505276691647,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10NAM,peak: 2020,net-zero: 2080,160.50960816748187,161.3557567609765,17.61721264987491,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10PAO,peak: 2020,net-zero: 2080,41.63849853761996,43.132698732954324,1.130905315735192,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10SAS,peak: 2030,net-zero: 2110,187.40460505996134,193.88390830804272,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10AFRMEA,peak: 2050,net-zero: 2110,267.12909640071575,279.51919193992813,0,42,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10EASPAS,peak: 2020,net-zero: 2110,494.0816964904955,495.78812418570834,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10EUR,peak: 2030,net-zero: 2110,159.1562702091957,161.54105267283333,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10FSU,peak: 2030,net-zero: 2110,96.59685743980546,102.86053834668093,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10LAM,peak: 2040,net-zero: 2070,77.7991331410286,82.34531135348247,28.6811763478047,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10NAM,peak: 2020,net-zero: 2080,169.78777173626835,170.63922463090245,4.98769967345778,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10PAO,peak: 2020,net-zero: 2110,45.064014646470035,46.574110944426046,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600,R10SAS,peak: 2030,net-zero: 2110,222.3401442865261,228.79699645974083,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10AFRMEA,peak: 2040,net-zero: 2110,243.7988599447689,244.5529056444422,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10EASPAS,peak: 2020,net-zero: 2110,489.64118575114134,480.8029799545127,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10EUR,peak: 2030,net-zero: 2110,173.11564474192681,175.33624961883555,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10FSU,peak: 2020,net-zero: 2110,94.56906495141986,95.28478962450598,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10LAM,peak: 2030,net-zero: 2070,70.37822958048598,69.87645517795573,25.582563571418515,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10NAM,peak: 2020,net-zero: 2080,181.4963885988363,180.1504528735172,4.971836197746634,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10PAO,peak: 2020,net-zero: 2110,49.403819694829416,51.12554917844743,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV,R10SAS,peak: 2030,net-zero: 2110,246.29869835804587,253.21501472228877,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10AFRMEA,peak: 2040,net-zero: 2110,241.46668563720692,242.1526830863284,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,488.79159467929344,476.34246263014126,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10EUR,peak: 2020,net-zero: 2110,163.08018539312,163.20212220740981,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10FSU,peak: 2020,net-zero: 2110,94.70471498334456,95.70942177952143,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10LAM,peak: 2030,net-zero: 2070,75.48346278086314,75.62433681743619,24.835221746263695,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10NAM,peak: 2020,net-zero: 2080,182.7930892500336,181.44614713639524,4.836947641404152,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10PAO,peak: 2020,net-zero: 2110,49.7643104859022,51.48630763042265,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_COV_NDCp,R10SAS,peak: 2030,net-zero: 2110,250.3814897709926,257.7064341482215,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10AFRMEA,peak: 2050,net-zero: 2110,265.58095041688233,278.1978390731518,0,42,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,493.0212128775913,493.65324580054005,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10EUR,peak: 2020,net-zero: 2110,146.8053400928032,147.19377977972638,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10FSU,peak: 2030,net-zero: 2110,97.5136589666035,103.8282497444331,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10LAM,peak: 2040,net-zero: 2070,78.12315893936993,82.49354114838955,28.621219546620903,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10NAM,peak: 2020,net-zero: 2080,170.8312354561162,171.6820274868899,4.628675613664413,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10PAO,peak: 2020,net-zero: 2110,45.2322888047794,46.740683204130455,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600_NDCp,R10SAS,peak: 2030,net-zero: 2110,225.21391495629484,231.7615846694682,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10AFRMEA,peak: 2050,net-zero: 2110,266.4974184769488,279.0334142885757,0,42,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10EASPAS,peak: 2020,net-zero: 2110,499.75938293310907,501.47982945189625,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10EUR,peak: 2030,net-zero: 2110,159.7622659573142,162.15898370161813,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10FSU,peak: 2030,net-zero: 2110,100.20803788239215,106.55373872843644,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10LAM,peak: 2040,net-zero: 2070,81.30729782561473,85.90890431737886,33.4634977843248,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10NAM,peak: 2020,net-zero: 2080,178.33966790854384,179.19824869447618,14.53074741966102,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10PAO,peak: 2020,net-zero: 2080,47.00848547371232,48.5278987026746,0.7649872915740252,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f,R10SAS,peak: 2030,net-zero: 2110,216.36073307476894,222.92144637064544,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10AFRMEA,peak: 2040,net-zero: 2110,243.62767980801166,244.3896968336833,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10EASPAS,peak: 2020,net-zero: 2110,501.57976534393345,492.62556219042176,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10EUR,peak: 2030,net-zero: 2110,175.7631126305016,177.993878347129,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10FSU,peak: 2020,net-zero: 2110,95.42634164536184,96.14993340156948,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10LAM,peak: 2030,net-zero: 2070,73.14002380213918,72.63394084001261,31.729880920357093,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10NAM,peak: 2020,net-zero: 2080,183.96709764049038,182.61261702318885,11.63243152514592,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10PAO,peak: 2020,net-zero: 2080,50.53835376373532,52.26872157690174,0.32026442068135014,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV,R10SAS,peak: 2030,net-zero: 2110,242.20594155460915,249.17760893217988,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10AFRMEA,peak: 2040,net-zero: 2110,240.09369279414838,240.78524276697468,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,499.38273022266463,486.7340990010961,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10EUR,peak: 2020,net-zero: 2110,165.86879490828903,165.99211033795095,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10FSU,peak: 2020,net-zero: 2110,95.36675696090829,96.37923853769355,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10LAM,peak: 2030,net-zero: 2070,78.30071344728206,78.44273432728954,29.836478666989134,44,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10NAM,peak: 2020,net-zero: 2080,185.60041055155574,184.2467901905136,10.918392045549993,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10PAO,peak: 2020,net-zero: 2080,50.94952122270024,52.676872509470634,0.34145479718346616,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_COV_NDCp,R10SAS,peak: 2040,net-zero: 2110,247.64644857395095,255.02156690677361,0,56,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10AFRMEA,peak: 2040,net-zero: 2110,265.0029399954716,277.76513742254866,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10EASPAS,peak: 2020,net-zero: 2110,499.87553077664325,500.5138897785765,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10EUR,peak: 2020,net-zero: 2110,148.06743373990682,148.4609875349717,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10FSU,peak: 2030,net-zero: 2110,100.8623927157293,107.26225915330906,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10LAM,peak: 2040,net-zero: 2070,81.59248428435015,86.02159311857079,33.72526272174104,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10NAM,peak: 2020,net-zero: 2080,178.68994259405065,179.54774980071966,14.50204751795051,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10PAO,peak: 2020,net-zero: 2080,47.21145475538115,48.73174071732813,0.7468335370581514,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1600f_NDCp,R10SAS,peak: 2030,net-zero: 2110,218.5172553913802,225.1683174257686,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10AFRMEA,peak: 2050,net-zero: 2110,303.2280706731886,315.93459788363697,0,42,2050,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10EASPAS,peak: 2020,net-zero: 2110,545.6514059270621,547.4011012216947,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10EUR,peak: 2030,net-zero: 2110,175.42898203922306,177.84324963710557,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10FSU,peak: 2030,net-zero: 2110,105.59427801706255,111.97172959732691,0,82,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10LAM,peak: 2040,net-zero: 2070,89.46973307029276,94.13156313392605,24.808850347954838,32,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10NAM,peak: 2020,net-zero: 2080,193.07226737351667,193.9364902966827,4.701800008066319,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10PAO,peak: 2020,net-zero: 2110,52.126560004745315,53.67451137510549,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800,R10SAS,peak: 2030,net-zero: 2110,248.24444664695272,254.87280890034543,0,224,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10AFRMEA,peak: 2040,net-zero: 2110,279.9503172423511,280.72225184441925,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10EASPAS,peak: 2020,net-zero: 2110,544.751370671765,535.6663409835216,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10EUR,peak: 2030,net-zero: 2110,194.30633932856622,196.55718689973926,0,62,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10FSU,peak: 2020,net-zero: 2110,104.00945136250023,104.74137711683161,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10LAM,peak: 2040,net-zero: 2080,79.1953330783553,78.68317310733744,23.663255432072425,29,2040,2080
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10NAM,peak: 2020,net-zero: 2090,203.72807596697334,202.3632615520032,2.2109665898726343,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10PAO,peak: 2020,net-zero: 2110,55.41079876737353,57.187623027243035,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV,R10SAS,peak: 2040,net-zero: 2110,275.11416008711245,282.2339672312674,0,56,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1800_COV_NDCp,R10AFRMEA,peak: 2040,net-zero: 2110,277.6970337314683,278.398800736987,0,47,2040,2110
