iso3c,year,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
POL,1917,0.12097066666666666,-0.001400458888888891,-0.026365093333333336,0.00689502,0.015268696666666665
POL,1918,0.10159966666666666,-0.002987942222222223,-0.029816233333333334,0.006260063333333334,0.014592343333333332
POL,1919,0.002731666666666667,-0.005094136666666667,-0.03390691333333333,0.004532586666666666,0.014091916666666664
POL,1920,0.07643533333333333,9.542377777777775e-4,-0.01759241,0.00449119,0.015963933333333333
POL,1921,0.07500166666666666,0.005244311111111112,-0.006102616666666666,0.0033684200000000004,0.018467130000000002
POL,1922,0.07182266666666667,0.00910886777777778,0.004136733333333334,0.0020451566666666665,0.021144713333333336
POL,1923,0.05258733333333333,0.012080652222222222,0.014033396666666666,0.0011327066666666666,0.02107585333333333
POL,1924,0.04787199999999999,0.01427129,0.022114913333333333,-4.6222e-4,0.021161176666666667
POL,1925,0.04811033333333334,0.01646151222222222,0.029589229999999998,-0.00147356,0.021268866666666667
POL,1926,0.04816533333333333,0.018012622222222222,0.035511226666666666,-0.00287067,0.02139731
POL,1927,0.06071266666666667,0.019528226666666666,0.04077469,-0.00413952,0.02194951
POL,1928,0.06293390244094506,0.02066277888888889,0.04554572,-0.005105210000000001,0.02154782666666667
POL,1929,0.07274259262467195,0.02154596888888889,0.04903356333333334,-0.006325513333333334,0.021929856666666667
POL,1930,0.05660630632545936,0.014668304444444441,0.033698059999999995,-0.00797566,0.01828251333333333
POL,1931,0.054865799422572234,0.00971256,0.024677289999999998,-0.01007985,0.01454024
POL,1932,0.042007572598425136,0.006630812222222222,0.018425806666666666,-0.010921423333333331,0.012388053333333331
POL,1933,0.043235668031496234,0.004160884444444444,0.012199073333333333,-0.012394543333333332,0.012678123333333333
POL,1934,0.045247419055118136,0.001647066666666667,0.0073675799999999994,-0.013055606666666667,0.010629226666666668
POL,1935,0.046181913517060205,-6.341866666666664e-4,0.0019790466666666667,-0.014851943333333333,0.010970336666666667
POL,1936,0.049932081178364,-0.0025999355555555554,-0.0021131,-0.015933976666666665,0.01024727
POL,1937,0.0563771292650918,-0.004550235555555555,-0.0059660699999999995,-0.0173184,0.009633763333333335
POL,1938,0.05997970765862239,-0.00624815888888889,-0.009182726666666665,-0.018538373333333337,0.008976623333333334
POL,1939,0.05193833333333333,-0.007654838888888887,-0.012063186666666666,-0.019870069999999997,0.00896874
POL,1940,0.16736866666666667,-0.0099121,-0.01833249,-0.021635093333333334,0.010231283333333334
POL,1941,0.16492300000000001,-0.012632766666666665,-0.02391319333333333,-0.02316728333333333,0.009182176666666667
POL,1942,0.18174566666666667,-0.015333327777777775,-0.028642900000000002,-0.024256869999999996,0.006899786666666668
POL,1943,0.19793033333333335,-0.018040721111111113,-0.03300553666666666,-0.025308690000000002,0.0041920633333333325
POL,1944,0.18917799999999999,-0.02037968777777778,-0.0377344,-0.02703396666666667,0.003629303333333333
POL,1945,0.05950144750294873,-0.022542410000000002,-0.04219449666666667,-0.028794956666666666,0.0033622233333333333
POL,1946,0.10467034986876636,-0.02492117222222223,-0.04611816000000001,-0.03029645666666667,0.0016510999999999997
POL,1947,0.09161284433070879,-0.026776982222222228,-0.04965539333333334,-0.03164384666666667,9.682933333333333e-4
POL,1948,0.08898995842519677,-0.028890143333333337,-0.05301629666666667,-0.03302856333333333,-6.255700000000001e-4
POL,1949,0.10550251405668187,-0.030983504444444445,-0.05615474333333333,-0.03442761666666667,-0.002368153333333333
POL,1950,0.11220449609811822,-0.025552352222222224,-0.041816536666666675,-0.03530446333333333,4.6394333333333335e-4
POL,1951,0.12222111573649044,-0.02215734888888889,-0.03116443,-0.03641249333333334,0.0011048766666666666
POL,1952,0.12813553860892402,-0.018126093333333333,-0.02176515,-0.03741217333333333,0.0047990433333333325
POL,1953,0.1392943442519684,-0.01611044111111111,-0.01338931,-0.037628909999999995,0.002686896666666667
POL,1954,0.14767589853079582,-0.013616887777777779,-0.006821943333333334,-0.03868432333333333,0.004655603333333333
POL,1955,0.1543145665871491,-0.012608481111111111,-0.00152196,-0.04045077666666667,0.004147293333333334
POL,1956,0.166538340761155,-0.011723482222222222,0.00199023,-0.04187142666666667,0.00471075
POL,1957,0.17881249703412075,-0.012262555555555554,0.004146853333333334,-0.04269415333333333,0.0017596333333333334
POL,1958,0.1768632076681943,-0.013135540000000001,0.0034793,-0.04420625,0.00132033
POL,1959,0.18979816643044617,-0.03372147777777778,-0.05697120000000001,-0.044500243333333335,3.0701000000000003e-4
POL,1960,0.19972232543307072,-0.032643905555555554,-0.05387525,-0.04603855666666667,0.00198209
POL,1961,0.20738623272965878,-0.03461773333333334,-0.05421254666666667,-0.04722993,-0.002410723333333333
POL,1962,0.21676482262467195,-0.03497791000000001,-0.05454874333333334,-0.04896015666666667,-0.00142483
POL,1963,0.23116695450811162,-0.035025112222222224,-0.05309373666666666,-0.04964065333333334,-0.0023409466666666667
POL,1964,0.24305724873086873,-0.03625893333333333,-0.05551571666666667,-0.050575543333333334,-0.0026855399999999997
POL,1965,0.24716061506561665,-0.035410576666666665,-0.05285412,-0.05220464333333333,-0.0011729666666666666
POL,1966,0.25261471186351697,-0.036613438888888884,-0.05389508666666666,-0.05361234999999999,-0.00233288
POL,1967,0.25921397737532803,-0.036831715555555554,-0.05187691666666667,-0.05518322333333333,-0.0034350066666666663
POL,1968,0.2760017402165859,-0.037788862222222226,-0.053719343333333336,-0.05661304,-0.0030342033333333337
POL,1969,0.2935788195738691,-0.03735696555555555,-0.05135749666666666,-0.05758140666666666,-0.0031319933333333336
POL,1970,0.30436475405250163,-0.036794523333333336,-0.04999386333333334,-0.05862842333333333,-0.0017612833333333334
POL,1971,0.313108528244802,-0.03800346,-0.05005124666666667,-0.059336823333333344,-0.004622309999999999
POL,1972,0.3297461922900589,-0.037548512222222226,-0.04859770666666668,-0.060115,-0.00393283
POL,1973,0.3358342021939476,-0.037344095555555554,-0.047269309999999995,-0.06036818333333334,-0.004394793333333333
POL,1974,0.3464885721755821,-0.036142846666666666,-0.04467858999999999,-0.060618359999999996,-0.0031315899999999996
POL,1975,0.3750528516909167,-0.03610234222222222,-0.04274589,-0.060397186666666665,-0.00516395
POL,1976,0.39840848523256,-0.034753008888888895,-0.04125062333333334,-0.06007221000000001,-0.0029361933333333337
POL,1977,0.41825915127645,-0.03433652444444445,-0.03997073666666666,-0.05974716,-0.003291676666666667
POL,1978,0.4311836469204623,-0.03366514555555556,-0.039160440000000005,-0.05955202,-0.0022829766666666667
POL,1979,0.4416298126096377,-0.033470751111111106,-0.037801023333333336,-0.059418406666666666,-0.0031928233333333336
POL,1980,0.46366628976684865,-0.03310270333333334,-0.03813106,-0.05950886333333334,-0.0016681866666666664
POL,1981,0.40929462513314835,-0.03259986888888889,-0.03645084666666667,-0.0585354,-0.00281336
POL,1982,0.4212768135191477,-0.03241101111111111,-0.034516643333333326,-0.05781878666666668,-0.0048976033333333335
POL,1983,0.42133019073503963,-0.029326537777777776,-0.026682846666666666,-0.05770237,-0.0035943966666666665
POL,1984,0.43278211270503364,-0.02933406666666667,-0.028879876666666665,-0.05721455666666667,-0.0019077666666666665
POL,1985,0.4448313743426997,-0.028643205555555554,-0.028656760000000003,-0.056556756666666666,-7.161e-4
POL,1986,0.45217752669588396,-0.028083757777777784,-0.02694270333333334,-0.05545749,-0.0018510799999999997
POL,1987,0.46407014444362377,-0.027141656666666666,-0.02672475666666667,-0.05421969666666667,-4.8051666666666665e-4
POL,1988,0.44455328006891637,-0.02759369555555555,-0.02559373666666667,-0.05446019333333333,-0.0027271566666666673
POL,1989,0.4224823578966503,-0.027602801111111113,-0.024412116666666667,-0.05401484,-0.004381446666666666
POL,1990,0.3769153709835946,-0.02753334222222222,-0.02377965333333333,-0.053948289999999996,-0.004872083333333333
POL,1991,0.37389469734431463,-0.026609024444444445,-0.02293899666666667,-0.05201775333333333,-0.004870323333333333
POL,1992,0.3647758716067722,-0.025938354444444447,-0.02178561,-0.051053933333333336,-0.00497552
POL,1993,0.36544065394849756,-0.024614809999999997,-0.020605273333333333,-0.050233443333333336,-0.003005713333333333
POL,1994,0.36048059187210213,-0.022936307777777772,-0.01664472333333333,-0.049306693333333325,-0.0028575066666666673
POL,1995,0.3628784602011606,-0.025072287777777775,-0.023515946666666666,-0.04947972333333333,-0.0022211933333333334
POL,1996,0.3775599989346644,-0.023801702222222224,-0.021304653333333333,-0.04945845666666667,-6.419966666666667e-4
POL,1997,0.3675029489610674,-0.022899934444444447,-0.01897456,-0.0482262,-0.0014990433333333334
POL,1998,0.3393232103970034,-0.020751194444444444,-0.013965416666666664,-0.047375679999999996,-9.124866666666666e-4
POL,1999,0.32950583804261313,-0.021446443333333332,-0.01641035,-0.04671876,-0.0012102200000000001
POL,2000,0.3176832645180502,-0.025398743333333335,-0.027911106666666668,-0.046662953333333326,-0.0016221699999999998
POL,2001,0.3137287167302889,-0.03029616333333333,-0.041586599999999994,-0.04885704999999999,-4.4483999999999995e-4
POL,2002,0.3063455567625127,-0.035470673333333334,-0.051371759999999995,-0.05176809,-0.0032721700000000005
POL,2003,0.3191818670798725,-0.03137818444444444,-0.03626956666666667,-0.054588050000000006,-0.0032769366666666666
POL,2004,0.3240297777727578,-0.03682644777777778,-0.05058815666666667,-0.058058183333333326,-0.0018330033333333333
POL,2005,0.32299996741858045,-0.035684464444444446,-0.04180366666666666,-0.060871213333333334,-0.004378513333333333
POL,2006,0.3368176196268199,-0.04136293333333333,-0.05477912,-0.06275335,-0.00655633
POL,2007,0.3361646837662531,-0.03556876888888889,-0.03883623333333333,-0.06277707333333334,-0.005093
POL,2008,0.3298069375872667,-0.03741068222222222,-0.04168461,-0.06408288333333334,-0.006464553333333334
POL,2009,0.31625121116273264,-0.046392878888888885,-0.06804966666666666,-0.06636864666666667,-0.004760323333333333
POL,2010,0.3344678247690006,-0.034716721111111105,-0.03769106,-0.06829001666666666,0.0018309133333333334
POL,2011,0.3338415591149782,-0.04337812111111111,-0.05503798666666666,-0.07051663666666666,-0.0045797400000000005
POL,2012,0.3261905255435156,-0.045283015555555556,-0.05775245666666666,-0.07186934333333334,-0.006227246666666666
POL,2013,0.322161342863133,-0.04390239333333334,-0.05257076,-0.07259901,-0.0065374100000000004
POL,2014,0.30980776324892095,-0.04462520333333333,-0.053224600000000004,-0.07140661,-0.0092444
POL,2015,0.31294301638198063,-0.04376277888888888,-0.052009833333333325,-0.06922387999999999,-0.010054623333333334
POL,2016,0.32378246816435485,-0.03877611222222222,-0.04892341666666667,-0.061193073333333334,-0.006211846666666666
POL,2017,0.3370105147639476,-0.036857211111111114,-0.047465110000000005,-0.05901129666666667,-0.004095226666666667
POL,2018,0.33632550583559845,-0.03221684888888889,-0.03794475666666667,-0.05269766333333333,-0.006008126666666666
POL,2019,0.31791373695113523,-0.031468237777777776,-0.040123893333333334,-0.048732529999999996,-0.005548289999999999
POL,2020,0.3026572086560491,-0.029708054444444448,-0.03890135333333333,-0.044965616666666666,-0.0052571933333333334
POL,2021,0.3313181217752535,-0.02831169,-0.03720178,-0.04501027666666667,-0.002723013333333333
POL,2022,0.3233524896549889,-0.02832045333333333,-0.03536569666666666,-0.04501027666666667,-0.004585386666666667
PRK,1850,0,0.003360597777777778,0.0034259866666666665,0.003758223333333333,0.0028975833333333336
PRK,1851,0,0.0037364800000000004,0.00369765,0.004253186666666667,0.0032586033333333333
PRK,1852,0,0.003590656666666667,0.0034561266666666667,0.004219233333333333,0.00309661
PRK,1853,0,0.003596217777777778,0.003373113333333333,0.004327620000000001,0.00308792
PRK,1854,0,0.003502082222222222,0.0031988,0.004324466666666667,0.00298298
PRK,1855,0,0.003464841111111111,0.0030901566666666665,0.004365936666666666,0.00293843
PRK,1856,0,0.0033017722222222225,0.002861796666666667,0.00427339,0.00277013
PRK,1857,0,0.0033735533333333328,0.0028737866666666665,0.0044073333333333325,0.0028395399999999998
PRK,1858,0,0.003335346666666667,0.002784173333333333,0.004418553333333334,0.0028033133333333336
PRK,1859,0,0.0032923244444444445,0.002696723333333333,0.00441551,0.0027647400000000003
PRK,1860,0,0.0034302399999999998,0.0027829266666666666,0.004592976666666666,0.002914816666666667
PRK,1861,0,0.0035192300000000004,0.00282645,0.004716616666666667,0.0030146233333333333
PRK,1862,0,0.003361905555555556,0.002629146666666667,0.004588393333333334,0.002868176666666667
PRK,1863,0,0.0033187244444444447,0.0025493966666666665,0.004569546666666667,0.00283723
PRK,1864,0,0.0036438355555555558,0.0028406033333333337,0.004914946666666666,0.0031759566666666665
PRK,1865,0,0.0036047,0.0027695066666666665,0.0048926533333333334,0.00315194
PRK,1866,0,0.003449306666666667,0.0025838266666666663,0.004750863333333333,0.00301323
PRK,1867,0,0.003227473333333333,0.00233365,0.004539186666666667,0.0028095833333333328
PRK,1868,0,0.003307895555555555,0.002387366666666667,0.00462693,0.00290939
PRK,1869,0,0.003672496666666667,0.002726423333333333,0.00499697,0.003294096666666667
PRK,1870,0,0.0036717755555555555,0.002698923333333333,0.0050017,0.0033147033333333336
PRK,1871,0,0.0032863844444444446,0.002288623333333333,0.00461934,0.00295119
PRK,1872,0,0.0031578555555555553,0.0021364933333333333,0.004491556666666667,0.0028455166666666665
PRK,1873,0,0.0030763944444444444,0.002032616666666667,0.004409423333333333,0.0027871433333333333
PRK,1874,0,0.003039031111111111,0.0019738766666666666,0.004370226666666667,0.00277299
PRK,1875,0,0.002941228888888889,0.0018556999999999998,0.004269466666666668,0.00269852
PRK,1876,0,0.002964842222222222,0.0018604666666666664,0.004288129999999999,0.0027459299999999997
PRK,1877,0,0.0032857122222222216,0.0021641399999999997,0.004602106666666667,0.0030908899999999998
PRK,1878,0,0.0032748833333333337,0.00213708,0.004583443333333334,0.0031041266666666663
PRK,1879,0,0.0032930577777777782,0.0021389133333333333,0.004594040000000001,0.00314622
PRK,1880,0,0.0032552666666666665,0.0020953166666666666,0.004541496666666667,0.0031289866666666666
PRK,1881,0,0.003322317777777778,0.0021514900000000003,0.004596056666666667,0.0032194066666666665
PRK,1882,0,0.0033538266666666666,0.0021705200000000004,0.0046163333333333325,0.0032746266666666664
PRK,1883,0,0.003335701111111111,0.00213818,0.004589016666666667,0.0032799066666666667
PRK,1884,0,0.0031111788888888887,0.0018973899999999999,0.0043579433333333336,0.003078203333333333
PRK,1885,0,0.0032919455555555557,0.00205909,0.004535776666666667,0.00328097
PRK,1886,0,0.0033372044444444447,0.0020828500000000002,0.00458106,0.0033477033333333336
PRK,1887,0,0.003345698888888889,0.0020677433333333335,0.0045921700000000005,0.0033771833333333333
PRK,1888,0,0.0034448088888888884,0.002140453333333333,0.004697403333333333,0.0034965699999999996
PRK,1889,0,0.0032486544444444445,0.0019142566666666668,0.00451209,0.003319616666666667
PRK,1890,0,0.003419692222222222,0.002043066666666667,0.00470437,0.00351164
PRK,1891,0,0.0032539222222222226,0.0018310966666666667,0.0045663200000000004,0.00336435
PRK,1892,0,0.0033652544444444446,0.0018924766666666665,0.00471042,0.0034928666666666666
PRK,1893,0,0.0033719277777777778,0.001844553333333333,0.00475618,0.00351505
PRK,1894,0,0.003495384444444445,0.0019083166666666667,0.004925873333333334,0.0036519633333333334
PRK,1895,0,0.0033580066666666665,0.00170533,0.004842823333333334,0.003525866666666667
PRK,1896,0,0.0035152577777777774,0.00179003,0.005063813333333333,0.0036919300000000004
PRK,1897,0,0.003777057777777778,0.00197186,0.00539902,0.003960293333333333
PRK,1898,0,0.00398728,0.0020951333333333335,0.005691583333333333,0.004175123333333333
PRK,1899,0,0.003710813333333333,0.0017257533333333334,0.005505426666666666,0.0039012599999999993
PRK,1900,0,0.004114158888888888,0.00203357,0.0060047166666666665,0.004304189999999999
PRK,1901,0,0.004245120000000001,0.0020658,0.006250713333333334,0.004418846666666667
PRK,1902,0,0.004429101111111111,0.0021195533333333337,0.006535136666666667,0.004632613333333333
PRK,1903,0,0.00448784111111111,0.0020453033333333336,0.006705306666666666,0.004712913333333333
PRK,1904,0,0.004574728888888889,0.0020318466666666667,0.0069443,0.00474804
PRK,1905,1.3894736842105277e-5,0.0048910644444444444,0.0022143366666666667,0.007380853333333334,0.005078003333333334
PRK,1906,0,0.0048188188888888895,0.002058026666666667,0.00748242,0.00491601
PRK,1907,0,0.004977634444444445,0.0020842799999999996,0.007772856666666667,0.005075766666666668
PRK,1908,0,0.00511335,0.0021012566666666664,0.00805783,0.005180963333333333
PRK,1909,1.4936842105263174e-4,0.005208475555555556,0.0020724,0.00829851,0.005254516666666666
PRK,1910,1.8757894736842103e-4,0.009024351111111112,0.008908716666666667,0.010350890000000001,0.007813446666666666
PRK,1911,2.2231578947368413e-4,0.01017130888888889,0.01080409,0.010683970000000001,0.009025866666666665
PRK,1912,2.778947368421052e-4,0.010997787777777776,0.012213483333333334,0.011091849999999999,0.00968803
PRK,1913,3.230526315789472e-4,0.01159554,0.013336363333333334,0.011353833333333332,0.010096423333333332
PRK,1914,4.62e-4,0.012414942222222223,0.01451527,0.01173766,0.010991896666666667
PRK,1915,5.76631578947369e-4,0.012871576666666667,0.015486203333333334,0.011958026666666666,0.011170499999999998
PRK,1916,4.7936842105263106e-4,0.013510627777777779,0.016505463333333335,0.01225873,0.01176769
PRK,1917,0,0.013819544444444444,0.017269486666666667,0.012328543333333334,0.011860603333333336
PRK,1918,4.724210526315794e-4,0.014492707777777775,0.018263886666666666,0.0126489,0.012565336666666666
PRK,1919,5.59263157894738e-4,0.014912663333333333,0.019033849999999998,0.012764326666666668,0.012939813333333333
PRK,1920,7.26e-4,0.014310181111111112,0.017798146666666667,0.012388786666666669,0.012743609999999999
PRK,1921,7.815789473684207e-4,0.014251844444444444,0.01788182,0.012319046666666666,0.012554666666666667
PRK,1922,7.989473684210516e-4,0.014663085555555554,0.018385143333333333,0.012519393333333333,0.01308472
PRK,1923,9.55263157894738e-4,0.01445686,0.0183414,0.012145099999999999,0.01288408
PRK,1924,0.0010038947368421034,0.014834159999999999,0.018865733333333336,0.01232902,0.013307726666666665
PRK,1925,0.0016013684210526308,0.014931131111111112,0.019022153333333333,0.012151076666666667,0.013620163333333333
PRK,1926,0.0017194736842105279,0.014950112222222223,0.019161266666666666,0.01198208,0.013706989999999999
PRK,1927,0.001782,0.014949879999999999,0.019230090000000002,0.011769816666666665,0.013849733333333333
PRK,1928,0.0020529473684210513,0.014932451111111111,0.019306173333333333,0.01158531,0.01390587
PRK,1929,0.002358631578947369,0.015075475555555556,0.019519866666666667,0.01155231,0.01415425
PRK,1930,0.0022231578947368414,0.01496105111111111,0.01941236,0.011197193333333333,0.014273600000000001
PRK,1931,0.002355157894736841,0.01495038111111111,0.019537356666666665,0.01109955,0.014214236666666666
PRK,1932,0.002775473684210528,0.015208722222222222,0.01977129,0.011153156666666667,0.01470172
PRK,1933,0.00327221052631579,0.01512784777777778,0.01975603666666667,0.010959153333333332,0.014668353333333333
PRK,1934,0.004351681143804391,0.014869738888888887,0.019527676666666667,0.010495833333333331,0.014585706666666667
PRK,1935,0.005118435665147127,0.015356794444444445,0.019919423333333335,0.010918233333333333,0.015232726666666665
PRK,1936,0.006007303154807533,0.015182652222222223,0.01981738,0.01086591,0.014864666666666667
PRK,1937,0.00642725258717982,0.01552315111111111,0.020029973333333333,0.011145200000000001,0.01539428
PRK,1938,0.008600842105263172,0.015566564444444445,0.020001483333333337,0.01119954,0.015498669999999999
PRK,1939,0.011225827530689273,0.015921888888888888,0.020281726666666666,0.01158817,0.01589577
PRK,1940,0.014440105263157896,0.015647341111111112,0.01988286666666667,0.011571926666666668,0.015487230000000003
PRK,1941,0.016102458997099053,0.015459766666666666,0.019657696666666665,0.011537423333333335,0.01518418
PRK,1942,0.01777725371736428,0.015275956666666667,0.019549273333333336,0.011237490000000001,0.015041106666666667
PRK,1943,0.01722759353333088,0.015331017777777777,0.019708076666666668,0.01121076,0.015074216666666666
PRK,1944,0.018201746769843995,0.015106422222222221,0.019667596666666665,0.011014556666666666,0.014637113333333333
PRK,1945,6.546472440944882e-5,0.01479262888888889,0.019527896666666666,0.010725880000000002,0.01412411
PRK,1946,7.273858267716553e-5,0.014747308888888888,0.019566983333333333,0.010602313333333334,0.01407263
PRK,1947,7.273858267716553e-5,0.014202051111111112,0.019359596666666666,0.010244116666666667,0.01300244
PRK,1948,0.0014043333333333334,0.014216106666666666,0.019375326666666665,0.010152266666666668,0.013120726666666667
PRK,1949,0.001782,0.014157525555555555,0.019535376666666663,0.010334683333333332,0.012602516666666666
PRK,1950,7.81e-4,0.011232442222222222,0.01327964,0.009851123333333331,0.010566563333333332
PRK,1951,9.967088451443566e-4,0.009851477777777779,0.010366766666666668,0.010261863333333334,0.008925803333333333
PRK,1952,8.904052493438336e-4,0.009086782222222221,0.008580916666666667,0.011046713333333335,0.007632716666666666
PRK,1953,0.0017367807611548569,0.0084128,0.007086200000000001,0.011581606666666666,0.006570593333333332
PRK,1954,0.004790309632746917,0.008315156666666669,0.006679456666666667,0.012437186666666667,0.005828826666666667
PRK,1955,0.007350209527559066,0.00902842111111111,0.007892316666666666,0.013514746666666666,0.0056782000000000004
PRK,1956,0.008969924593175846,0.009468005555555556,0.008935006666666667,0.013984446666666669,0.005484563333333333
PRK,1957,0.011297038687664032,0.00966334111111111,0.009442033333333332,0.01424302,0.00530497
PRK,1958,0.015644396902887134,0.008951738888888889,0.008506703333333332,0.0137907,0.004557813333333333
PRK,1959,0.01988020732970246,0.0071480933333333335,0.005322606666666666,0.012792376666666667,0.0033292966666666666
PRK,1960,0.023805751627296576,0.006262568888888889,0.0048396333333333335,0.011619263333333334,0.0023288099999999997
PRK,1961,0.026445840839895,0.005484538888888889,0.00456181,0.010086193333333332,0.0018056133333333333
PRK,1962,0.03070972811023623,0.004361536666666666,0.004043123333333333,0.007977640000000001,0.0010638466666666668
PRK,1963,0.032850436955380584,0.00374275,0.004109343333333334,0.0063342400000000005,7.846666666666667e-4
PRK,1964,0.03564410984251967,0.0029667733333333334,0.0039269633333333335,0.0046212833333333335,3.5207333333333327e-4
PRK,1965,0.04425430556430437,0.002064712222222222,0.0035580599999999996,0.0030361466666666667,-4.0007e-4
PRK,1966,0.04763455590551167,0.0015814333333333333,0.003517836666666666,0.0019548833333333333,-7.284199999999999e-4
PRK,1967,0.0524301693175854,0.0010672077777777777,0.0034966066666666665,9.731333333333335e-4,-0.0012681166666666667
PRK,1968,0.05931211606299211,4.8058999999999987e-4,0.0033216699999999997,-5.499999999999999e-7,-0.00187935
PRK,1969,0.06412600398102104,6.227222222222204e-5,0.0032300033333333327,-8.347533333333333e-4,-0.0022084333333333333
PRK,1970,0.07352979304461926,-5.500000000003476e-7,0.0036117399999999996,-0.0013138033333333335,-0.002299586666666667
PRK,1971,0.10753121832020993,-5.2763333333333533e-5,0.003625343333333333,-0.0011869366666666667,-0.002596696666666667
PRK,1972,0.08957004125984237,0.003376804444444445,0.01104246,-5.042033333333333e-4,-4.0784333333333334e-4
PRK,1973,0.09739617401574793,0.001298268888888889,0.006747216666666667,-0.0015456833333333331,-0.0013067266666666666
PRK,1974,0.10168546031496051,4.772044444444447e-4,0.005957306666666667,-0.0020339733333333333,-0.0024917200000000002
PRK,1975,0.10770208267716516,4.760188888888889e-4,0.00618024,-0.0018156966666666666,-0.0029364866666666666
PRK,1976,0.11011094329445245,-1.8027777777777688e-5,0.005792416666666667,-0.0024653566666666665,-0.0033811433333333337
PRK,1977,0.1137479073585712,-7.115777777777759e-5,0.005957673333333333,-0.0024737166666666667,-0.0036974299999999994
PRK,1978,0.1082916827701401,-2.0384222222222205e-4,0.005727333333333334,-0.0020735000000000003,-0.00426536
PRK,1979,0.1103432379219533,0.005346598888888887,0.017349676666666664,-1.8905333333333333e-4,-0.0011208266666666666
PRK,1980,0.11416521934469887,0.002444358888888889,0.009854203333333332,-8.916233333333333e-4,-0.0016295033333333334
PRK,1981,0.11447820076744479,0.002401972222222222,0.009566993333333332,2.1879e-4,-0.002579866666666667
PRK,1982,0.11697717143861502,0.002560054444444444,0.009613963333333333,0.0010619033333333333,-0.0029957033333333333
PRK,1983,0.12525423806707864,0.0025891922222222225,0.009575536666666667,0.0010993033333333334,-0.0029072633333333334
PRK,1984,0.13475963802887558,0.0024390055555555553,0.009321876666666666,8.912933333333334e-4,-0.002896153333333333
PRK,1985,0.14438970465733916,0.0011191766666666667,0.007817810000000001,-3.525133333333333e-4,-0.004107766666666668
PRK,1986,0.15694943795246943,0.001636738888888889,0.007826463333333334,6.038633333333333e-4,-0.0035201100000000003
PRK,1987,0.17574647338243013,0.00244915,0.007777623333333334,0.0023344933333333336,-0.002764666666666667
PRK,1988,0.19937545237880672,0.00409684,0.007625493333333334,0.006054876666666666,-0.00138985
PRK,1989,0.20940109742957827,0.005625497777777777,0.008018633333333334,0.008686810000000001,1.7105e-4
PRK,1990,0.11846507520141213,0.006969844444444445,0.009036096666666665,0.010729216666666666,0.00114422
PRK,1991,0.112901161428847,0.006566743333333333,0.007378213333333332,0.011228286666666667,0.00109373
PRK,1992,0.09805292080744674,0.008755902222222221,0.010365336666666666,0.013289723333333335,0.0026126466666666665
PRK,1993,0.08964675846955474,0.014640865555555556,0.022869293333333332,0.013954856666666666,0.007098446666666667
PRK,1994,0.08163971882181646,0.010731612222222223,0.013760303333333335,0.012549496666666668,0.005885036666666667
PRK,1995,0.07613752893085386,0.0075994233333333315,0.008587296666666668,0.011217873333333331,0.0029931000000000003
PRK,1996,0.0663397781008677,0.00806227888888889,0.009113023333333333,0.011757460000000003,0.0033163533333333338
PRK,1997,0.06372501079803393,0.008472603333333334,0.009568973333333333,0.011952196666666666,0.0038966400000000003
PRK,1998,0.05879205834969317,0.009516075555555557,0.011105893333333334,0.012341303333333335,0.0051010299999999995
PRK,1999,0.0641865965380321,0.009241246666666666,0.010961096666666668,0.011524149999999999,0.0052384933333333335
PRK,2000,0.0692152760694835,0.008152747777777776,0.009492669999999998,0.010614303333333333,0.004351269999999999
PRK,2001,0.07171663147540687,0.007778442222222222,0.009197906666666667,0.010265860000000002,0.00387156
PRK,2002,0.0686915606961331,0.007910918888888889,0.009614256666666666,0.010033466666666668,0.004085033333333333
PRK,2003,0.07019026433377823,0.007538434444444446,0.00971311,0.008968446666666668,0.0039337466666666664
PRK,2004,0.07177416322955157,0.010757877777777777,0.01669323333333333,0.009388170000000001,0.006192229999999999
PRK,2005,0.0750648117152648,0.008154801111111111,0.01163338,0.007382613333333335,0.00544841
PRK,2006,0.07622564466734726,0.007940313333333332,0.011165476666666665,0.007760169999999999,0.004895293333333334
PRK,2007,0.06352424966448476,0.010911621111111111,0.017518050000000004,0.00839993,0.006816883333333333
PRK,2008,0.07038067555183683,0.010017137777777779,0.015521733333333336,0.007431343333333334,0.007098336666666667
PRK,2009,0.05350091447361979,0.008882671111111112,0.014261793333333335,0.005869526666666666,0.006516693333333334
PRK,2010,0.0501275865294589,0.007276866666666666,0.011057676666666665,0.0051495766666666675,0.005623346666666667
PRK,2011,0.03621221958880438,0.007383970000000001,0.011341366666666668,0.005107923333333333,0.00570262
PRK,2012,0.037592481325651274,0.007133756666666667,0.010986286666666666,0.0047420633333333335,0.0056729200000000006
PRK,2013,0.02703328760480363,0.0069100655555555555,0.010808746666666666,0.004336200000000001,0.005585249999999999
PRK,2014,0.030565794105082165,0.006654682222222223,0.010547716666666668,0.004030803333333334,0.005385526666666666
PRK,2015,0.024641452848648646,0.007338979999999999,0.01124563,0.00459811,0.0061732
PRK,2016,0.02759196944165134,0.006345838888888888,0.010081793333333332,0.0035715533333333335,0.00538417
PRK,2017,0.0517734573597032,0.0068656011111111115,0.010727786666666668,0.00396341,0.005905606666666666
PRK,2018,0.04766451628991251,0.007535537777777778,0.011273753333333334,0.004596203333333332,0.006736656666666666
