model,scen,r10,peakyearbin,pkyearbin,netzeroyearbin,nzyearbin,category,ppp_pf,rcb2100_gtco2_cmltv,gtco2_cdr_cmltv
IMAGE 3.0,EN_INDCi2030_1400,R10EASPAS,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/asinh(x),-146.24736855189155,4.750928482776414
IMAGE 3.0,EN_INDCi2030_1400,R10EASPAS,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/sqrt(x),-179.14121005231306,4.750928482776414
IMAGE 3.0,EN_INDCi2030_1400,R10EASPAS,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/x,-251.1522077658177,4.750928482776414
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-63.94433755616402,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-211.16829750256932,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-83.43563679279178,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-128.9935285765208,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-151.94342059437668,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-77.46446727050477,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-118.14385099298678,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-145.19659714209374,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-202.60324856715977,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-248.16114035088873,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-271.11103236874465,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-196.63207904487274,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-237.31146276735473,79.03921869702492
GCAM 5.3,NGFS2_Divergent Net Zero Policies,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-264.36420891646173,79.03921869702492
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-72.49743597613083,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-219.72139592253615,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-91.9887352127586,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-137.5466269964876,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-160.49651901434348,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-86.01756569047157,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-126.69694941295359,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-153.74969556206054,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-211.15634698712657,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-256.71423877085556,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-279.6641307887114,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-205.18517746483954,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-245.86456118732156,72.3127620991113
GCAM 5.3,NGFS2_Net-Zero 2050,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-272.9173073364285,72.3127620991113
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-61.6108107817972,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-208.8347707282025,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-81.10211001842495,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-126.66000180215396,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-149.60989382000986,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-75.13094049613794,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-115.81032421861995,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-142.86307036772692,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-200.26972179279292,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-245.8276135765219,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-268.77750559437783,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-194.2985522705059,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-234.9779359929879,50.685043477475574
GCAM 5.3,R_MAC_40_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-262.0306821420949,50.685043477475574
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-71.13762688849724,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-218.36158683490254,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-90.628926125125,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-136.186817908854,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-159.1367099267099,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-84.65775660283799,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-125.33714032532001,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-152.38988647442696,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-209.796537899493,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-255.35442968322195,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-278.30432170107787,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-203.82536837720596,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-244.50475209968795,48.35171220575854
GCAM 5.3,R_MAC_45_n8,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-271.55749824879496,48.35171220575854
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-74.9229734397885,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-222.14693338619384,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-94.41427267641627,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-139.97216446014528,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-162.92205647800117,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-88.44310315412926,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-129.12248687661128,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-156.17523302571823,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-213.58188445078423,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-259.13977623451325,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-282.0896682523691,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-207.6107149284972,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-248.29009865097925,36.01499420461844
IMAGE 3.2,SSP2_SPA2_19I_RE,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-275.3428448000862,36.01499420461844
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-72.84897016818249,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-220.0729301145878,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-92.34026940481024,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-137.89816118853923,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-160.84805320639515,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-86.36909988252322,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-127.04848360500525,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-154.10122975411218,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-211.5078811791782,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-257.0657729629072,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-280.01566498076306,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-205.53671165689119,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-246.2160953793732,7.688786681994993
REMIND 2.1,CEMICS_opt_1p5,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-273.26884152848015,7.688786681994993
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-66.36582349337148,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-213.5897834397768,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-85.85712272999925,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-131.41501451372824,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-154.36490653158413,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-79.88595320771222,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-120.56533693019423,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-147.6180830793012,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-205.02473450436722,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-250.5826262880962,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-273.53251830595207,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-199.0535649820802,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-239.7329487045622,11.890010341278748
REMIND 2.1,R2p1_SSP1-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-266.78569485366916,11.890010341278748
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-66.54906722611679,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-213.7730271725221,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-86.04036646274454,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-131.59825824647356,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-154.54815026432942,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-80.06919694045752,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-120.74858066293955,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-147.8013268120465,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-205.2079782371125,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-250.7658700208415,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-273.7157620386974,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-199.2368087148255,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-239.9161924373075,30.826422047359245
REMIND 2.1,R2p1_SSP2-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-266.9689385864145,30.826422047359245
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-66.2046244066268,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-213.4285843530321,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-85.69592364325456,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-131.25381542698358,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-154.20370744483947,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-79.72475412096755,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-120.40413784344958,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-147.45688399255653,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-204.86353541762253,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-250.42142720135152,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-273.3713192192074,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-198.8923658953355,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-239.57174961781752,8.823094526382684
REMIND 2.1,R2p1_SSP5-PkBudg900,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-266.6244957669245,8.823094526382684
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-62.208620803512524,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-209.43258074991783,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-81.69992004014028,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-127.25781182386929,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-150.20770384172516,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-75.72875051785326,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-116.40813424033529,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-143.46088038944225,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-200.86753181450825,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-246.42542359823724,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-269.37531561609313,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),-194.89636229222123,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),-235.57574601470324,9.123822650000001
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-262.6284921638102,9.123822650000001
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,-57.930470551845936,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,-205.15443049825126,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),-77.4217697884737,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-122.9796615722027,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-145.9295535900586,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),-71.45060026618668,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),-112.1299839886687,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-139.18273013777565,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),-196.58938156284165,39.71393270278656
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,R10EUR,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),-242.14727334657067,39.71393270278656
