model,case,aggregate,quantile,year,gmt
MESSAGEix-GLOBIOM,A,Median,0.9,2086,3.3741600000000003
MESSAGEix-GLOBIOM,A,Median,0.9,2087,3.4035
MESSAGEix-GLOBIOM,A,Median,0.9,2088,3.43438
MESSAGEix-GLOBIOM,A,Median,0.9,2089,3.4649000000000005
MESSAGEix-GLOBIOM,A,Median,0.9,2090,3.4949600000000003
MESSAGEix-GLOBIOM,A,Median,0.9,2091,3.52568
MESSAGEix-GLOBIOM,A,Median,0.9,2092,3.55784
MESSAGEix-GLOBIOM,A,Median,0.9,2093,3.59324
MESSAGEix-GLOBIOM,A,Median,0.9,2094,3.63038
MESSAGEix-GLOBIOM,A,Median,0.9,2095,3.67146
MESSAGEix-GLOBIOM,A,Median,0.9,2096,3.70892
MESSAGEix-GLOBIOM,A,Median,0.9,2097,3.7505
MESSAGEix-GLOBIOM,A,Median,0.9,2098,3.79388
MESSAGEix-GLOBIOM,A,Median,0.9,2099,3.8349
MESSAGEix-GLOBIOM,A,Median,0.9,2100,3.8757
MESSAGEix-GLOBIOM,A,Min,0.1,1990,0.49856
MESSAGEix-GLOBIOM,A,Min,0.1,1991,0.4953
MESSAGEix-GLOBIOM,A,Min,0.1,1992,0.38984
MESSAGEix-GLOBIOM,A,Min,0.1,1993,0.3043
MESSAGEix-GLOBIOM,A,Min,0.1,1994,0.3383
MESSAGEix-GLOBIOM,A,Min,0.1,1995,0.41346
MESSAGEix-GLOBIOM,A,Min,0.1,1996,0.48376
MESSAGEix-GLOBIOM,A,Min,0.1,1997,0.54462
MESSAGEix-GLOBIOM,A,Min,0.1,1998,0.5989
MESSAGEix-GLOBIOM,A,Min,0.1,1999,0.6479400000000001
MESSAGEix-GLOBIOM,A,Min,0.1,2000,0.69316
MESSAGEix-GLOBIOM,A,Min,0.1,2001,0.73178
MESSAGEix-GLOBIOM,A,Min,0.1,2002,0.76002
MESSAGEix-GLOBIOM,A,Min,0.1,2003,0.77982
MESSAGEix-GLOBIOM,A,Min,0.1,2004,0.792
MESSAGEix-GLOBIOM,A,Min,0.1,2005,0.80016
MESSAGEix-GLOBIOM,A,Min,0.1,2006,0.8069200000000001
MESSAGEix-GLOBIOM,A,Min,0.1,2007,0.81512
MESSAGEix-GLOBIOM,A,Min,0.1,2008,0.82814
MESSAGEix-GLOBIOM,A,Min,0.1,2009,0.8437
MESSAGEix-GLOBIOM,A,Min,0.1,2010,0.86408
MESSAGEix-GLOBIOM,A,Min,0.1,2011,0.8871
MESSAGEix-GLOBIOM,A,Min,0.1,2012,0.91134
MESSAGEix-GLOBIOM,A,Min,0.1,2013,0.9374
MESSAGEix-GLOBIOM,A,Min,0.1,2014,0.96216
MESSAGEix-GLOBIOM,A,Min,0.1,2015,0.9812
MESSAGEix-GLOBIOM,A,Min,0.1,2016,0.99776
MESSAGEix-GLOBIOM,A,Min,0.1,2017,1.01356
MESSAGEix-GLOBIOM,A,Min,0.1,2018,1.03332
MESSAGEix-GLOBIOM,A,Min,0.1,2019,1.05258
MESSAGEix-GLOBIOM,A,Min,0.1,2020,1.07432
MESSAGEix-GLOBIOM,A,Min,0.1,2021,1.09528
MESSAGEix-GLOBIOM,A,Min,0.1,2022,1.1128
MESSAGEix-GLOBIOM,A,Min,0.1,2023,1.13042
MESSAGEix-GLOBIOM,A,Min,0.1,2024,1.14586
MESSAGEix-GLOBIOM,A,Min,0.1,2025,1.16316
MESSAGEix-GLOBIOM,A,Min,0.1,2026,1.1796
MESSAGEix-GLOBIOM,A,Min,0.1,2027,1.19512
MESSAGEix-GLOBIOM,A,Min,0.1,2028,1.21066
MESSAGEix-GLOBIOM,A,Min,0.1,2029,1.22586
MESSAGEix-GLOBIOM,A,Min,0.1,2030,1.24236
MESSAGEix-GLOBIOM,A,Min,0.1,2031,1.25822
MESSAGEix-GLOBIOM,A,Min,0.1,2032,1.27362
MESSAGEix-GLOBIOM,A,Min,0.1,2033,1.2867400000000002
MESSAGEix-GLOBIOM,A,Min,0.1,2034,1.3016800000000002
MESSAGEix-GLOBIOM,A,Min,0.1,2035,1.31596
MESSAGEix-GLOBIOM,A,Min,0.1,2036,1.3288
MESSAGEix-GLOBIOM,A,Min,0.1,2037,1.34256
MESSAGEix-GLOBIOM,A,Min,0.1,2038,1.35574
MESSAGEix-GLOBIOM,A,Min,0.1,2039,1.36932
MESSAGEix-GLOBIOM,A,Min,0.1,2040,1.38236
MESSAGEix-GLOBIOM,A,Min,0.1,2041,1.3953
MESSAGEix-GLOBIOM,A,Min,0.1,2042,1.4064
MESSAGEix-GLOBIOM,A,Min,0.1,2043,1.41736
MESSAGEix-GLOBIOM,A,Min,0.1,2044,1.42778
MESSAGEix-GLOBIOM,A,Min,0.1,2045,1.43762
MESSAGEix-GLOBIOM,A,Min,0.1,2046,1.44716
MESSAGEix-GLOBIOM,A,Min,0.1,2047,1.45684
MESSAGEix-GLOBIOM,A,Min,0.1,2048,1.4663
MESSAGEix-GLOBIOM,A,Min,0.1,2049,1.47606
MESSAGEix-GLOBIOM,A,Min,0.1,2050,1.4849
MESSAGEix-GLOBIOM,A,Min,0.1,2051,1.4942
MESSAGEix-GLOBIOM,A,Min,0.1,2052,1.5033
MESSAGEix-GLOBIOM,A,Min,0.1,2053,1.5146
MESSAGEix-GLOBIOM,A,Min,0.1,2054,1.52656
MESSAGEix-GLOBIOM,A,Min,0.1,2055,1.53708
MESSAGEix-GLOBIOM,A,Min,0.1,2056,1.54764
MESSAGEix-GLOBIOM,A,Min,0.1,2057,1.55868
MESSAGEix-GLOBIOM,A,Min,0.1,2058,1.57014
MESSAGEix-GLOBIOM,A,Min,0.1,2059,1.58258
MESSAGEix-GLOBIOM,A,Min,0.1,2060,1.59412
MESSAGEix-GLOBIOM,A,Min,0.1,2061,1.60516
MESSAGEix-GLOBIOM,A,Min,0.1,2062,1.61726
MESSAGEix-GLOBIOM,A,Min,0.1,2063,1.6296199999999998
MESSAGEix-GLOBIOM,A,Min,0.1,2064,1.64258
MESSAGEix-GLOBIOM,A,Min,0.1,2065,1.6546800000000002
MESSAGEix-GLOBIOM,A,Min,0.1,2066,1.66902
MESSAGEix-GLOBIOM,A,Min,0.1,2067,1.6837
MESSAGEix-GLOBIOM,A,Min,0.1,2068,1.6961
MESSAGEix-GLOBIOM,A,Min,0.1,2069,1.71042
MESSAGEix-GLOBIOM,A,Min,0.1,2070,1.72488
MESSAGEix-GLOBIOM,A,Min,0.1,2071,1.73876
MESSAGEix-GLOBIOM,A,Min,0.1,2072,1.75298
MESSAGEix-GLOBIOM,A,Min,0.1,2073,1.76722
MESSAGEix-GLOBIOM,A,Min,0.1,2074,1.7816800000000002
MESSAGEix-GLOBIOM,A,Min,0.1,2075,1.79612
MESSAGEix-GLOBIOM,A,Min,0.1,2076,1.8106
MESSAGEix-GLOBIOM,A,Min,0.1,2077,1.8249
MESSAGEix-GLOBIOM,A,Min,0.1,2078,1.83898
MESSAGEix-GLOBIOM,A,Min,0.1,2079,1.85346
MESSAGEix-GLOBIOM,A,Min,0.1,2080,1.86794
MESSAGEix-GLOBIOM,A,Min,0.1,2081,1.88312
MESSAGEix-GLOBIOM,A,Min,0.1,2082,1.89822
MESSAGEix-GLOBIOM,A,Min,0.1,2083,1.91404
MESSAGEix-GLOBIOM,A,Min,0.1,2084,1.9286
MESSAGEix-GLOBIOM,A,Min,0.1,2085,1.94338
MESSAGEix-GLOBIOM,A,Min,0.1,2086,1.9576
MESSAGEix-GLOBIOM,A,Min,0.1,2087,1.9732
MESSAGEix-GLOBIOM,A,Min,0.1,2088,1.98762
MESSAGEix-GLOBIOM,A,Min,0.1,2089,2.00222
MESSAGEix-GLOBIOM,A,Min,0.1,2090,2.01766
MESSAGEix-GLOBIOM,A,Min,0.1,2091,2.03236
MESSAGEix-GLOBIOM,A,Min,0.1,2092,2.0471600000000003
MESSAGEix-GLOBIOM,A,Min,0.1,2093,2.06262
MESSAGEix-GLOBIOM,A,Min,0.1,2094,2.07778
MESSAGEix-GLOBIOM,A,Min,0.1,2095,2.0931
MESSAGEix-GLOBIOM,A,Min,0.1,2096,2.1087
MESSAGEix-GLOBIOM,A,Min,0.1,2097,2.12544
MESSAGEix-GLOBIOM,A,Min,0.1,2098,2.1406
MESSAGEix-GLOBIOM,A,Min,0.1,2099,2.15604
MESSAGEix-GLOBIOM,A,Min,0.1,2100,2.17198
MESSAGEix-GLOBIOM,A,Min,0.167,1990,0.5192412
MESSAGEix-GLOBIOM,A,Min,0.167,1991,0.5156412
MESSAGEix-GLOBIOM,A,Min,0.167,1992,0.4130412
MESSAGEix-GLOBIOM,A,Min,0.167,1993,0.3257412
MESSAGEix-GLOBIOM,A,Min,0.167,1994,0.3608412
MESSAGEix-GLOBIOM,A,Min,0.167,1995,0.4343884
MESSAGEix-GLOBIOM,A,Min,0.167,1996,0.5054
MESSAGEix-GLOBIOM,A,Min,0.167,1997,0.5669411999999999
MESSAGEix-GLOBIOM,A,Min,0.167,1998,0.6217412
MESSAGEix-GLOBIOM,A,Min,0.167,1999,0.6732824000000001
MESSAGEix-GLOBIOM,A,Min,0.167,2000,0.7188
MESSAGEix-GLOBIOM,A,Min,0.167,2001,0.7553411999999999
MESSAGEix-GLOBIOM,A,Min,0.167,2002,0.7840824000000001
MESSAGEix-GLOBIOM,A,Min,0.167,2003,0.8051
MESSAGEix-GLOBIOM,A,Min,0.167,2004,0.8179236
MESSAGEix-GLOBIOM,A,Min,0.167,2005,0.8273236
MESSAGEix-GLOBIOM,A,Min,0.167,2006,0.8378
MESSAGEix-GLOBIOM,A,Min,0.167,2007,0.8494824000000001
MESSAGEix-GLOBIOM,A,Min,0.167,2008,0.8631648
MESSAGEix-GLOBIOM,A,Min,0.167,2009,0.8803236
MESSAGEix-GLOBIOM,A,Min,0.167,2010,0.9000412
MESSAGEix-GLOBIOM,A,Min,0.167,2011,0.9230412
MESSAGEix-GLOBIOM,A,Min,0.167,2012,0.9469412
MESSAGEix-GLOBIOM,A,Min,0.167,2013,0.9749824
MESSAGEix-GLOBIOM,A,Min,0.167,2014,1.0006
MESSAGEix-GLOBIOM,A,Min,0.167,2015,1.0199412
MESSAGEix-GLOBIOM,A,Min,0.167,2016,1.0378412
MESSAGEix-GLOBIOM,A,Min,0.167,2017,1.0566236
MESSAGEix-GLOBIOM,A,Min,0.167,2018,1.0775
MESSAGEix-GLOBIOM,A,Min,0.167,2019,1.0985236
MESSAGEix-GLOBIOM,A,Min,0.167,2020,1.1186236
MESSAGEix-GLOBIOM,A,Min,0.167,2021,1.1373
MESSAGEix-GLOBIOM,A,Min,0.167,2022,1.1566236
MESSAGEix-GLOBIOM,A,Min,0.167,2023,1.1754412
MESSAGEix-GLOBIOM,A,Min,0.167,2024,1.1942648
MESSAGEix-GLOBIOM,A,Min,0.167,2025,1.2117648
MESSAGEix-GLOBIOM,A,Min,0.167,2026,1.2283236
MESSAGEix-GLOBIOM,A,Min,0.167,2027,1.2438412
MESSAGEix-GLOBIOM,A,Min,0.167,2028,1.2583236
MESSAGEix-GLOBIOM,A,Min,0.167,2029,1.2731648
MESSAGEix-GLOBIOM,A,Min,0.167,2030,1.2895
MESSAGEix-GLOBIOM,A,Min,0.167,2031,1.306306
MESSAGEix-GLOBIOM,A,Min,0.167,2032,1.3232648
MESSAGEix-GLOBIOM,A,Min,0.167,2033,1.3391824
MESSAGEix-GLOBIOM,A,Min,0.167,2034,1.354012
MESSAGEix-GLOBIOM,A,Min,0.167,2035,1.3697296
MESSAGEix-GLOBIOM,A,Min,0.167,2036,1.3845356
MESSAGEix-GLOBIOM,A,Min,0.167,2037,1.3996
MESSAGEix-GLOBIOM,A,Min,0.167,2038,1.4139472
MESSAGEix-GLOBIOM,A,Min,0.167,2039,1.4279236
MESSAGEix-GLOBIOM,A,Min,0.167,2040,1.442012
MESSAGEix-GLOBIOM,A,Min,0.167,2041,1.4552708
MESSAGEix-GLOBIOM,A,Min,0.167,2042,1.4673412
MESSAGEix-GLOBIOM,A,Min,0.167,2043,1.4811648000000002
MESSAGEix-GLOBIOM,A,Min,0.167,2044,1.4933236
MESSAGEix-GLOBIOM,A,Min,0.167,2045,1.5045883999999998
MESSAGEix-GLOBIOM,A,Min,0.167,2046,1.5156
MESSAGEix-GLOBIOM,A,Min,0.167,2047,1.5264648
MESSAGEix-GLOBIOM,A,Min,0.167,2048,1.5369824
MESSAGEix-GLOBIOM,A,Min,0.167,2049,1.5476824
MESSAGEix-GLOBIOM,A,Min,0.167,2050,1.558406
MESSAGEix-GLOBIOM,A,Min,0.167,2051,1.5688883999999998
MESSAGEix-GLOBIOM,A,Min,0.167,2052,1.5801
MESSAGEix-GLOBIOM,A,Min,0.167,2053,1.591206
MESSAGEix-GLOBIOM,A,Min,0.167,2054,1.6034236
MESSAGEix-GLOBIOM,A,Min,0.167,2055,1.6149824
MESSAGEix-GLOBIOM,A,Min,0.167,2056,1.6266824
MESSAGEix-GLOBIOM,A,Min,0.167,2057,1.638406
MESSAGEix-GLOBIOM,A,Min,0.167,2058,1.6501412
MESSAGEix-GLOBIOM,A,Min,0.167,2059,1.662606
MESSAGEix-GLOBIOM,A,Min,0.167,2060,1.6750236
MESSAGEix-GLOBIOM,A,Min,0.167,2061,1.6878236
MESSAGEix-GLOBIOM,A,Min,0.167,2062,1.7013412
MESSAGEix-GLOBIOM,A,Min,0.167,2063,1.7154
MESSAGEix-GLOBIOM,A,Min,0.167,2064,1.729906
MESSAGEix-GLOBIOM,A,Min,0.167,2065,1.7457472
MESSAGEix-GLOBIOM,A,Min,0.167,2066,1.7598824
MESSAGEix-GLOBIOM,A,Min,0.167,2067,1.7748944
MESSAGEix-GLOBIOM,A,Min,0.167,2068,1.7898648
MESSAGEix-GLOBIOM,A,Min,0.167,2069,1.8061412
MESSAGEix-GLOBIOM,A,Min,0.167,2070,1.8220356
MESSAGEix-GLOBIOM,A,Min,0.167,2071,1.8386236
MESSAGEix-GLOBIOM,A,Min,0.167,2072,1.8545472
MESSAGEix-GLOBIOM,A,Min,0.167,2073,1.8683476
MESSAGEix-GLOBIOM,A,Min,0.167,2074,1.8843236
MESSAGEix-GLOBIOM,A,Min,0.167,2075,1.900818
MESSAGEix-GLOBIOM,A,Min,0.167,2076,1.9167592
MESSAGEix-GLOBIOM,A,Min,0.167,2077,1.9323648
MESSAGEix-GLOBIOM,A,Min,0.167,2078,1.9483824
MESSAGEix-GLOBIOM,A,Min,0.167,2079,1.9640412
MESSAGEix-GLOBIOM,A,Min,0.167,2080,1.9792648
MESSAGEix-GLOBIOM,A,Min,0.167,2081,1.9955412
MESSAGEix-GLOBIOM,A,Min,0.167,2082,2.0110944
MESSAGEix-GLOBIOM,A,Min,0.167,2083,2.0276824
MESSAGEix-GLOBIOM,A,Min,0.167,2084,2.044906
MESSAGEix-GLOBIOM,A,Min,0.167,2085,2.0613412
MESSAGEix-GLOBIOM,A,Min,0.167,2086,2.0769531999999997
MESSAGEix-GLOBIOM,A,Min,0.167,2087,2.0937
MESSAGEix-GLOBIOM,A,Min,0.167,2088,2.1105
MESSAGEix-GLOBIOM,A,Min,0.167,2089,2.1268236
MESSAGEix-GLOBIOM,A,Min,0.167,2090,2.1434648
MESSAGEix-GLOBIOM,A,Min,0.167,2091,2.1596708
MESSAGEix-GLOBIOM,A,Min,0.167,2092,2.1753768
MESSAGEix-GLOBIOM,A,Min,0.167,2093,2.1907768
MESSAGEix-GLOBIOM,A,Min,0.167,2094,2.2063412
MESSAGEix-GLOBIOM,A,Min,0.167,2095,2.2220412
MESSAGEix-GLOBIOM,A,Min,0.167,2096,2.2380648
MESSAGEix-GLOBIOM,A,Min,0.167,2097,2.2540884
MESSAGEix-GLOBIOM,A,Min,0.167,2098,2.2703944
MESSAGEix-GLOBIOM,A,Min,0.167,2099,2.2865536
MESSAGEix-GLOBIOM,A,Min,0.167,2100,2.3031948
MESSAGEix-GLOBIOM,A,Min,0.2,1990,0.5283
MESSAGEix-GLOBIOM,A,Min,0.2,1991,0.52602
MESSAGEix-GLOBIOM,A,Min,0.2,1992,0.4232
MESSAGEix-GLOBIOM,A,Min,0.2,1993,0.33672
MESSAGEix-GLOBIOM,A,Min,0.2,1994,0.36974
MESSAGEix-GLOBIOM,A,Min,0.2,1995,0.44412
MESSAGEix-GLOBIOM,A,Min,0.2,1996,0.51444
MESSAGEix-GLOBIOM,A,Min,0.2,1997,0.57642
MESSAGEix-GLOBIOM,A,Min,0.2,1998,0.6328
MESSAGEix-GLOBIOM,A,Min,0.2,1999,0.68232
MESSAGEix-GLOBIOM,A,Min,0.2,2000,0.72874
MESSAGEix-GLOBIOM,A,Min,0.2,2001,0.76514
MESSAGEix-GLOBIOM,A,Min,0.2,2002,0.7941
MESSAGEix-GLOBIOM,A,Min,0.2,2003,0.81638
MESSAGEix-GLOBIOM,A,Min,0.2,2004,0.83104
MESSAGEix-GLOBIOM,A,Min,0.2,2005,0.8409800000000001
MESSAGEix-GLOBIOM,A,Min,0.2,2006,0.84922
MESSAGEix-GLOBIOM,A,Min,0.2,2007,0.8598
MESSAGEix-GLOBIOM,A,Min,0.2,2008,0.8746200000000001
MESSAGEix-GLOBIOM,A,Min,0.2,2009,0.89052
MESSAGEix-GLOBIOM,A,Min,0.2,2010,0.9115
MESSAGEix-GLOBIOM,A,Min,0.2,2011,0.93534
MESSAGEix-GLOBIOM,A,Min,0.2,2012,0.96018
MESSAGEix-GLOBIOM,A,Min,0.2,2013,0.987
MESSAGEix-GLOBIOM,A,Min,0.2,2014,1.0130599999999998
MESSAGEix-GLOBIOM,A,Min,0.2,2015,1.03434
MESSAGEix-GLOBIOM,A,Min,0.2,2016,1.05232
MESSAGEix-GLOBIOM,A,Min,0.2,2017,1.07054
MESSAGEix-GLOBIOM,A,Min,0.2,2018,1.0929
MESSAGEix-GLOBIOM,A,Min,0.2,2019,1.11422
MESSAGEix-GLOBIOM,A,Min,0.2,2020,1.13472
MESSAGEix-GLOBIOM,A,Min,0.2,2021,1.155
MESSAGEix-GLOBIOM,A,Min,0.2,2022,1.17416
MESSAGEix-GLOBIOM,A,Min,0.2,2023,1.19352
MESSAGEix-GLOBIOM,A,Min,0.2,2024,1.21244
MESSAGEix-GLOBIOM,A,Min,0.2,2025,1.22966
MESSAGEix-GLOBIOM,A,Min,0.2,2026,1.24562
MESSAGEix-GLOBIOM,A,Min,0.2,2027,1.26252
MESSAGEix-GLOBIOM,A,Min,0.2,2028,1.27804
MESSAGEix-GLOBIOM,A,Min,0.2,2029,1.29446
MESSAGEix-GLOBIOM,A,Min,0.2,2030,1.31112
MESSAGEix-GLOBIOM,A,Min,0.2,2031,1.33002
MESSAGEix-GLOBIOM,A,Min,0.2,2032,1.34566
MESSAGEix-GLOBIOM,A,Min,0.2,2033,1.362
MESSAGEix-GLOBIOM,A,Min,0.2,2034,1.37626
MESSAGEix-GLOBIOM,A,Min,0.2,2035,1.39222
MESSAGEix-GLOBIOM,A,Min,0.2,2036,1.40636
MESSAGEix-GLOBIOM,A,Min,0.2,2037,1.42214
MESSAGEix-GLOBIOM,A,Min,0.2,2038,1.43724
MESSAGEix-GLOBIOM,A,Min,0.2,2039,1.45128
MESSAGEix-GLOBIOM,A,Min,0.2,2040,1.46406
MESSAGEix-GLOBIOM,A,Min,0.2,2041,1.4783000000000002
MESSAGEix-GLOBIOM,A,Min,0.2,2042,1.49172
MESSAGEix-GLOBIOM,A,Min,0.2,2043,1.50474
MESSAGEix-GLOBIOM,A,Min,0.2,2044,1.51686
MESSAGEix-GLOBIOM,A,Min,0.2,2045,1.5289
MESSAGEix-GLOBIOM,A,Min,0.2,2046,1.54008
MESSAGEix-GLOBIOM,A,Min,0.2,2047,1.55114
MESSAGEix-GLOBIOM,A,Min,0.2,2048,1.5631199999999998
MESSAGEix-GLOBIOM,A,Min,0.2,2049,1.57394
MESSAGEix-GLOBIOM,A,Min,0.2,2050,1.58614
MESSAGEix-GLOBIOM,A,Min,0.2,2051,1.59784
MESSAGEix-GLOBIOM,A,Min,0.2,2052,1.60854
MESSAGEix-GLOBIOM,A,Min,0.2,2053,1.62064
MESSAGEix-GLOBIOM,A,Min,0.2,2054,1.63216
MESSAGEix-GLOBIOM,A,Min,0.2,2055,1.64368
MESSAGEix-GLOBIOM,A,Min,0.2,2056,1.65574
MESSAGEix-GLOBIOM,A,Min,0.2,2057,1.66746
MESSAGEix-GLOBIOM,A,Min,0.2,2058,1.68026
MESSAGEix-GLOBIOM,A,Min,0.2,2059,1.69302
MESSAGEix-GLOBIOM,A,Min,0.2,2060,1.7054200000000002
MESSAGEix-GLOBIOM,A,Min,0.2,2061,1.71812
MESSAGEix-GLOBIOM,A,Min,0.2,2062,1.73066
MESSAGEix-GLOBIOM,A,Min,0.2,2063,1.74442
MESSAGEix-GLOBIOM,A,Min,0.2,2064,1.7601
MESSAGEix-GLOBIOM,A,Min,0.2,2065,1.7753
MESSAGEix-GLOBIOM,A,Min,0.2,2066,1.79034
MESSAGEix-GLOBIOM,A,Min,0.2,2067,1.80532
MESSAGEix-GLOBIOM,A,Min,0.2,2068,1.82174
MESSAGEix-GLOBIOM,A,Min,0.2,2069,1.8388
MESSAGEix-GLOBIOM,A,Min,0.2,2070,1.85492
MESSAGEix-GLOBIOM,A,Min,0.2,2071,1.8706
MESSAGEix-GLOBIOM,A,Min,0.2,2072,1.88674
MESSAGEix-GLOBIOM,A,Min,0.2,2073,1.90142
MESSAGEix-GLOBIOM,A,Min,0.2,2074,1.91712
MESSAGEix-GLOBIOM,A,Min,0.2,2075,1.9323
MESSAGEix-GLOBIOM,A,Min,0.2,2076,1.94794
MESSAGEix-GLOBIOM,A,Min,0.2,2077,1.96414
MESSAGEix-GLOBIOM,A,Min,0.2,2078,1.98108
MESSAGEix-GLOBIOM,A,Min,0.2,2079,1.9982
MESSAGEix-GLOBIOM,A,Min,0.2,2080,2.0151
MESSAGEix-GLOBIOM,A,Min,0.2,2081,2.03256
MESSAGEix-GLOBIOM,A,Min,0.2,2082,2.04922
MESSAGEix-GLOBIOM,A,Min,0.2,2083,2.06536
MESSAGEix-GLOBIOM,A,Min,0.2,2084,2.08192
MESSAGEix-GLOBIOM,A,Min,0.2,2085,2.09982
MESSAGEix-GLOBIOM,A,Min,0.2,2086,2.11652
MESSAGEix-GLOBIOM,A,Min,0.2,2087,2.13402
MESSAGEix-GLOBIOM,A,Min,0.2,2088,2.1514200000000003
MESSAGEix-GLOBIOM,A,Min,0.2,2089,2.1688
MESSAGEix-GLOBIOM,A,Min,0.2,2090,2.1857200000000003
MESSAGEix-GLOBIOM,A,Min,0.2,2091,2.20256
MESSAGEix-GLOBIOM,A,Min,0.2,2092,2.2185200000000003
MESSAGEix-GLOBIOM,A,Min,0.2,2093,2.2357
MESSAGEix-GLOBIOM,A,Min,0.2,2094,2.25154
MESSAGEix-GLOBIOM,A,Min,0.2,2095,2.2679199999999997
MESSAGEix-GLOBIOM,A,Min,0.2,2096,2.284
MESSAGEix-GLOBIOM,A,Min,0.2,2097,2.3016
MESSAGEix-GLOBIOM,A,Min,0.2,2098,2.3184
MESSAGEix-GLOBIOM,A,Min,0.2,2099,2.3355
MESSAGEix-GLOBIOM,A,Min,0.2,2100,2.3534200000000003
MESSAGEix-GLOBIOM,A,Min,0.3,1990,0.5538399999999999
MESSAGEix-GLOBIOM,A,Min,0.3,1991,0.5508799999999999
MESSAGEix-GLOBIOM,A,Min,0.3,1992,0.44708
MESSAGEix-GLOBIOM,A,Min,0.3,1993,0.36496
MESSAGEix-GLOBIOM,A,Min,0.3,1994,0.39596
MESSAGEix-GLOBIOM,A,Min,0.3,1995,0.46988
MESSAGEix-GLOBIOM,A,Min,0.3,1996,0.5405399999999999
MESSAGEix-GLOBIOM,A,Min,0.3,1997,0.60146
MESSAGEix-GLOBIOM,A,Min,0.3,1998,0.6563
MESSAGEix-GLOBIOM,A,Min,0.3,1999,0.70718
MESSAGEix-GLOBIOM,A,Min,0.3,2000,0.75408
MESSAGEix-GLOBIOM,A,Min,0.3,2001,0.79306
MESSAGEix-GLOBIOM,A,Min,0.3,2002,0.82518
MESSAGEix-GLOBIOM,A,Min,0.3,2003,0.8481
MESSAGEix-GLOBIOM,A,Min,0.3,2004,0.86408
MESSAGEix-GLOBIOM,A,Min,0.3,2005,0.8746
MESSAGEix-GLOBIOM,A,Min,0.3,2006,0.88418
MESSAGEix-GLOBIOM,A,Min,0.3,2007,0.8954799999999999
MESSAGEix-GLOBIOM,A,Min,0.3,2008,0.90992
MESSAGEix-GLOBIOM,A,Min,0.3,2009,0.92628
MESSAGEix-GLOBIOM,A,Min,0.3,2010,0.94798
MESSAGEix-GLOBIOM,A,Min,0.3,2011,0.97356
MESSAGEix-GLOBIOM,A,Min,0.3,2012,1.00008
MESSAGEix-GLOBIOM,A,Min,0.3,2013,1.02806
MESSAGEix-GLOBIOM,A,Min,0.3,2014,1.05464
MESSAGEix-GLOBIOM,A,Min,0.3,2015,1.0746
MESSAGEix-GLOBIOM,A,Min,0.3,2016,1.09358
MESSAGEix-GLOBIOM,A,Min,0.3,2017,1.11522
MESSAGEix-GLOBIOM,A,Min,0.3,2018,1.13818
MESSAGEix-GLOBIOM,A,Min,0.3,2019,1.16306
MESSAGEix-GLOBIOM,A,Min,0.3,2020,1.1832
MESSAGEix-GLOBIOM,A,Min,0.3,2021,1.20524
MESSAGEix-GLOBIOM,A,Min,0.3,2022,1.22666
MESSAGEix-GLOBIOM,A,Min,0.3,2023,1.2451
MESSAGEix-GLOBIOM,A,Min,0.3,2024,1.2647
MESSAGEix-GLOBIOM,A,Min,0.3,2025,1.28498
MESSAGEix-GLOBIOM,A,Min,0.3,2026,1.30268
MESSAGEix-GLOBIOM,A,Min,0.3,2027,1.32086
MESSAGEix-GLOBIOM,A,Min,0.3,2028,1.33766
MESSAGEix-GLOBIOM,A,Min,0.3,2029,1.3537
MESSAGEix-GLOBIOM,A,Min,0.3,2030,1.3706
MESSAGEix-GLOBIOM,A,Min,0.3,2031,1.38898
MESSAGEix-GLOBIOM,A,Min,0.3,2032,1.4064800000000002
MESSAGEix-GLOBIOM,A,Min,0.3,2033,1.42436
MESSAGEix-GLOBIOM,A,Min,0.3,2034,1.44152
MESSAGEix-GLOBIOM,A,Min,0.3,2035,1.4572
MESSAGEix-GLOBIOM,A,Min,0.3,2036,1.47268
MESSAGEix-GLOBIOM,A,Min,0.3,2037,1.4888
MESSAGEix-GLOBIOM,A,Min,0.3,2038,1.5048
MESSAGEix-GLOBIOM,A,Min,0.3,2039,1.52044
MESSAGEix-GLOBIOM,A,Min,0.3,2040,1.53646
MESSAGEix-GLOBIOM,A,Min,0.3,2041,1.5524
MESSAGEix-GLOBIOM,A,Min,0.3,2042,1.56654
MESSAGEix-GLOBIOM,A,Min,0.3,2043,1.5793
MESSAGEix-GLOBIOM,A,Min,0.3,2044,1.5911
MESSAGEix-GLOBIOM,A,Min,0.3,2045,1.60448
MESSAGEix-GLOBIOM,A,Min,0.3,2046,1.61684
MESSAGEix-GLOBIOM,A,Min,0.3,2047,1.6278
MESSAGEix-GLOBIOM,A,Min,0.3,2048,1.64016
MESSAGEix-GLOBIOM,A,Min,0.3,2049,1.65196
MESSAGEix-GLOBIOM,A,Min,0.3,2050,1.66292
MESSAGEix-GLOBIOM,A,Min,0.3,2051,1.67484
MESSAGEix-GLOBIOM,A,Min,0.3,2052,1.68706
MESSAGEix-GLOBIOM,A,Min,0.3,2053,1.69864
MESSAGEix-GLOBIOM,A,Min,0.3,2054,1.71158
MESSAGEix-GLOBIOM,A,Min,0.3,2055,1.72374
MESSAGEix-GLOBIOM,A,Min,0.3,2056,1.73726
MESSAGEix-GLOBIOM,A,Min,0.3,2057,1.7501799999999998
