r10,iso3c,year,pop,gdpcurrmer,gdpcurrppp,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
R10AFRICA,AGO,2080,55141770,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2081,55287417,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2082,55433063,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2083,55578709,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2084,55724356,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2085,55870002,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2086,56015648,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2087,56161295,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2088,56306941,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2089,56452587,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2090,56598233,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2091,56627602,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2092,56656971,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2093,56686340,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2094,56715708,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2095,56745077,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2096,56774446,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2097,56803814,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2098,56833183,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2099,56862552,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,AGO,2100,56891920,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,BDI,1850,1402560,NA,NA,0,0.0013542588888888888,0.0016847966666666664,0.0011522133333333334,0.0012257666666666666
R10AFRICA,BDI,1851,1414726,NA,NA,0,0.0013481844444444442,0.0016651433333333332,0.0011522499999999998,0.0012271599999999997
R10AFRICA,BDI,1852,1424460,NA,NA,0,0.00135223,0.0016765466666666666,0.0011526166666666667,0.0012275266666666666
R10AFRICA,BDI,1853,1431715,NA,NA,0,0.001322432222222222,0.0015878499999999998,0.0011528,0.0012266466666666666
R10AFRICA,BDI,1854,1439006,NA,NA,0,0.0013294355555555555,0.0016093733333333333,0.00115291,0.0012260233333333333
R10AFRICA,BDI,1855,1446334,NA,NA,0,0.0013134611111111111,0.0015619633333333331,0.0011529466666666665,0.0012254733333333335
R10AFRICA,BDI,1856,1453697,NA,NA,0,0.0013283844444444445,0.00160776,0.0011527633333333334,0.0012246300000000002
R10AFRICA,BDI,1857,1461097,NA,NA,0,0.0013266977777777777,0.0016021499999999999,0.0011528,0.0012251433333333333
R10AFRICA,BDI,1858,1468533,NA,NA,0,0.001313412222222222,0.00156288,0.0011527633333333334,0.001224593333333333
R10AFRICA,BDI,1859,1476005,NA,NA,0,0.0013287144444444445,0.0016103266666666668,0.0011527266666666667,0.0012230899999999998
R10AFRICA,BDI,1860,1483515,NA,NA,0,0.0013516066666666667,0.0016768766666666669,0.0011527633333333334,0.00122518
R10AFRICA,BDI,1861,1491061,NA,NA,0,0.0013285433333333333,0.0016039833333333336,0.0011528366666666667,0.0012288099999999999
R10AFRICA,BDI,1862,1498645,NA,NA,0,0.0013238988888888887,0.0015881066666666665,0.0011529466666666665,0.0012306433333333334
R10AFRICA,BDI,1863,1506266,NA,NA,0,0.0013234833333333335,0.00158532,0.0011529833333333334,0.0012321466666666667
R10AFRICA,BDI,1864,1513924,NA,NA,0,0.0013244,0.0015871533333333334,0.0011527633333333334,0.0012332833333333333
R10AFRICA,BDI,1865,1521620,NA,NA,0,0.0013287755555555557,0.0015984466666666666,0.001153056666666667,0.0012348233333333333
R10AFRICA,BDI,1866,1529354,NA,NA,0,0.00134651,0.00164912,0.0011528366666666667,0.0012375733333333334
R10AFRICA,BDI,1867,1537126,NA,NA,0,0.0013398611111111111,0.0016273766666666668,0.0011529833333333334,0.0012392233333333334
R10AFRICA,BDI,1868,1544936,NA,NA,0,0.00133804,0.0016222433333333334,0.0011529833333333334,0.0012388933333333334
R10AFRICA,BDI,1869,1553097,NA,NA,0,0.0013394455555555556,0.0016252500000000002,0.0011533133333333334,0.0012397733333333332
R10AFRICA,BDI,1870,1561612,NA,NA,0,0.001347231111111111,0.0016489733333333333,0.0011533499999999998,0.0012393699999999998
R10AFRICA,BDI,1871,1570484,NA,NA,0,0.0013536722222222222,0.0016689566666666666,0.00115357,0.00123849
R10AFRICA,BDI,1872,1579718,NA,NA,0,0.001357118888888889,0.0016801766666666668,0.0011533499999999998,0.00123783
R10AFRICA,BDI,1873,1589316,NA,NA,0,0.00136059,0.0016912499999999998,0.0011530933333333334,0.0012374266666666668
R10AFRICA,BDI,1874,1598972,NA,NA,0,0.0013508855555555556,0.0016625033333333332,0.00115313,0.0012370233333333334
R10AFRICA,BDI,1875,1608684,NA,NA,0,0.0013555177777777778,0.0016764366666666666,0.0011534966666666667,0.0012366200000000001
R10AFRICA,BDI,1876,1618454,NA,NA,0,0.0013585122222222225,0.0016858600000000002,0.0011534600000000002,0.0012362166666666668
R10AFRICA,BDI,1877,1628282,NA,NA,0,0.0013522055555555555,0.0016676,0.001153056666666667,0.00123596
R10AFRICA,BDI,1878,1638169,NA,NA,0,0.0013590255555555556,0.001688316666666667,0.0011530199999999998,0.0012357400000000001
R10AFRICA,BDI,1879,1648114,NA,NA,0,0.0013542344444444443,0.0016739433333333332,0.0011530933333333334,0.0012356666666666666
R10AFRICA,BDI,1880,1658118,NA,NA,0,0.0013889333333333333,0.0017732733333333333,0.00115269,0.0012408366666666667
R10AFRICA,BDI,1881,1668181,NA,NA,0,0.00137753,0.0017305200000000001,0.0011527266666666667,0.0012493433333333334
R10AFRICA,BDI,1882,1678304,NA,NA,0,0.0013769677777777777,0.0017245066666666665,0.0011524699999999998,0.0012539266666666666
R10AFRICA,BDI,1883,1688486,NA,NA,0,0.0013908155555555554,0.0017608433333333332,0.0011522866666666667,0.0012593166666666667
R10AFRICA,BDI,1884,1698730,NA,NA,0,0.0013859144444444444,0.0017426199999999998,0.0011518466666666665,0.0012632766666666668
R10AFRICA,BDI,1885,1709033,NA,NA,0,0.0013949344444444444,0.0017669666666666668,0.0011512966666666665,0.00126654
R10AFRICA,BDI,1886,1719398,NA,NA,0,0.001385877777777778,0.0017378900000000002,0.0011505266666666668,0.0012692166666666666
R10AFRICA,BDI,1887,1729825,NA,NA,0,0.0013850833333333334,0.0017326466666666668,0.00115093,0.0012716733333333334
R10AFRICA,BDI,1888,1740312,NA,NA,0,0.0013895322222222221,0.0017432433333333332,0.0011507833333333332,0.00127457
R10AFRICA,BDI,1889,1746631,NA,NA,0,0.0013927955555555556,0.0017514566666666667,0.0011497200000000001,0.00127721
R10AFRICA,BDI,1890,1748784,NA,NA,0,0.00141273,0.0018094266666666668,0.0011490233333333333,0.0012797400000000001
R10AFRICA,BDI,1891,1746776,NA,NA,0,0.00142373,0.00184272,0.0011490233333333333,0.0012794466666666666
R10AFRICA,BDI,1892,1740609,NA,NA,0,0.0014301344444444446,0.0018473033333333334,0.0011642400000000002,0.00127886
R10AFRICA,BDI,1893,1730287,NA,NA,0,0.0014298288888888889,0.0018415833333333333,0.0011682366666666668,0.0012796666666666666
R10AFRICA,BDI,1894,1720024,NA,NA,0,0.0014349011111111111,0.0018687899999999997,0.0011556966666666669,0.0012802166666666668
R10AFRICA,BDI,1895,1709821,NA,NA,0,0.0014329577777777778,0.0018573133333333331,0.0011605733333333334,0.0012809866666666668
R10AFRICA,BDI,1896,1699677,NA,NA,0,0.0014543833333333334,0.0018916333333333334,0.0011890266666666667,0.00128249
R10AFRICA,BDI,1897,1689592,NA,NA,0,0.001483948888888889,0.0019189133333333335,0.0012470333333333334,0.0012859
R10AFRICA,BDI,1898,1679565,NA,NA,0,0.0014779477777777778,0.00186461,0.0012798500000000001,0.0012893833333333332
R10AFRICA,BDI,1899,1668600,NA,NA,0,0.0015293422222222223,0.0020109466666666668,0.0012848733333333333,0.0012922066666666667
R10AFRICA,BDI,1900,1656711,NA,NA,0,0.0015338888888888889,0.0019808066666666666,0.0013199266666666667,0.0013009333333333334
R10AFRICA,BDI,1901,1643914,NA,NA,0,0.0015817755555555557,0.0020672299999999998,0.001379546666666667,0.00129855
R10AFRICA,BDI,1902,1630224,NA,NA,0,0.0016096177777777775,0.0020507299999999997,0.0014836799999999998,0.0012944433333333333
R10AFRICA,BDI,1903,1615656,NA,NA,0,0.0016473233333333334,0.0020262733333333335,0.00155529,0.0013604066666666667
R10AFRICA,BDI,1904,1601217,NA,NA,0,0.0016648377777777777,0.0020490066666666667,0.0016021133333333332,0.0013433933333333332
R10AFRICA,BDI,1905,1586905,NA,NA,0,0.0016907488888888889,0.002011643333333333,0.00168476,0.0013758433333333332
R10AFRICA,BDI,1906,1572720,NA,NA,0,0.0017513099999999998,0.002057953333333333,0.0018164666666666666,0.00137951
R10AFRICA,BDI,1907,1558661,NA,NA,0,0.0018243499999999998,0.002135173333333333,0.0019364766666666667,0.0014014
R10AFRICA,BDI,1908,1544725,NA,NA,0,0.0018492833333333333,0.0021132833333333332,0.0020185366666666668,0.00141603
R10AFRICA,BDI,1909,1532128,NA,NA,0,0.00190278,0.002154643333333333,0.0021287933333333335,0.001424903333333333
R10AFRICA,BDI,1910,1520850,NA,NA,0,0.0019707600000000002,0.0021864333333333334,0.0022630666666666665,0.0014627800000000001
R10AFRICA,BDI,1911,1510872,NA,NA,0,0.0020333744444444445,0.0021728299999999997,0.0024419633333333333,0.00148533
R10AFRICA,BDI,1912,1502175,NA,NA,0,0.002147371111111111,0.0022774033333333335,0.0025943866666666665,0.0015703233333333334
R10AFRICA,BDI,1913,1494741,NA,NA,0,0.0021713266666666666,0.002241396666666667,0.002720116666666666,0.0015524666666666667
R10AFRICA,BDI,1914,1487342,NA,NA,0,0.002242838888888889,0.0022620400000000003,0.0028799100000000003,0.0015865666666666665
R10AFRICA,BDI,1915,1479979,NA,NA,0,0.0023184822222222226,0.0022272066666666666,0.003087186666666667,0.0016410533333333335
R10AFRICA,BDI,1916,1472650,NA,NA,0,0.002415111111111111,0.0022923266666666662,0.00328339,0.0016696166666666666
R10AFRICA,BDI,1917,1465357,NA,NA,0,0.0024590011111111114,0.0022440000000000003,0.00344234,0.0016906633333333332
R10AFRICA,BDI,1918,1459496,NA,NA,0,0.002510077777777778,0.0022022366666666665,0.0036295966666666664,0.0016984
R10AFRICA,BDI,1919,1459159,NA,NA,0,0.002631004444444444,0.0022837099999999996,0.003839403333333333,0.0017699
R10AFRICA,BDI,1920,1464409,NA,NA,0,0.002830752222222222,0.002565493333333333,0.004094016666666667,0.0018327466666666666
R10AFRICA,BDI,1921,1475305,NA,NA,0,0.002986781111111111,0.00281127,0.00432135,0.0018277233333333334
R10AFRICA,BDI,1922,1491911,NA,NA,0,0.00302852,0.0026867866666666664,0.004522393333333333,0.00187638
R10AFRICA,BDI,1923,1514289,NA,NA,0,0.0032201766666666667,0.0028778199999999997,0.004756693333333333,0.0020260166666666666
R10AFRICA,BDI,1924,1537004,NA,NA,0,0.00333927,0.00295009,0.005038953333333334,0.0020287666666666667
R10AFRICA,BDI,1925,1560059,NA,NA,0,0.0034669066666666664,0.0029165766666666665,0.00531025,0.0021738933333333333
R10AFRICA,BDI,1926,1583460,NA,NA,0,0.003571981111111111,0.0029470833333333332,0.005544146666666666,0.0022247133333333333
R10AFRICA,BDI,1927,1607212,NA,NA,0,0.0037196744444444444,0.0030897166666666665,0.005805873333333334,0.0022634333333333327
R10AFRICA,BDI,1928,1631320,NA,NA,0,0.003761731111111111,0.00294712,0.006091066666666666,0.002247006666666667
R10AFRICA,BDI,1929,1655454,NA,NA,0,0.003957457777777778,0.0030629500000000005,0.00641949,0.0023899333333333335
R10AFRICA,BDI,1930,1679609,NA,NA,0,0.00423236,0.003371866666666667,0.006727563333333333,0.0025976500000000004
R10AFRICA,BDI,1931,1703780,NA,NA,0,0.00447007,0.0037838166666666665,0.00700271,0.0026236833333333335
R10AFRICA,BDI,1932,1727964,NA,NA,0,0.004747734444444444,0.00420409,0.007305319999999999,0.002733793333333333
R10AFRICA,BDI,1933,1752156,NA,NA,0,0.004790658888888889,0.003985226666666667,0.007631506666666667,0.002755243333333334
R10AFRICA,BDI,1934,1776686,NA,NA,0,0.005105381111111111,0.0045106600000000005,0.007960883333333332,0.0028446
R10AFRICA,BDI,1935,1801560,NA,NA,0,0.0052473177777777776,0.004473809999999999,0.008313396666666667,0.002954746666666667
R10AFRICA,BDI,1936,1826782,NA,NA,0,0.005330111111111111,0.004230563333333334,0.008644423333333333,0.003115346666666666
R10AFRICA,BDI,1937,1852357,NA,NA,0,0.005604047777777777,0.00456137,0.008955906666666666,0.0032948666666666663
R10AFRICA,BDI,1938,1878290,NA,NA,0,0.005614546666666666,0.004407186666666666,0.009298849999999999,0.0031376033333333333
R10AFRICA,BDI,1939,1906130,NA,NA,0,0.005936406666666667,0.004889096666666667,0.009657413333333335,0.0032627100000000003
R10AFRICA,BDI,1940,1935933,NA,NA,0,0.006660243333333333,0.0064259066666666675,0.010058619999999999,0.0034962033333333334
R10AFRICA,BDI,1941,1967755,NA,NA,0,0.007191995555555555,0.007367213333333335,0.010375309999999999,0.003833463333333333
R10AFRICA,BDI,1942,2001651,NA,NA,0,0.007897132222222223,0.009076356666666667,0.010731636666666667,0.0038834033333333333
R10AFRICA,BDI,1943,2037681,NA,NA,0,0.008044568888888888,0.00905476,0.011153083333333333,0.003925863333333333
R10AFRICA,BDI,1944,2074359,NA,NA,0,0.008335787777777779,0.009238716666666667,0.011569946666666667,0.0041987
R10AFRICA,BDI,1945,2111697,NA,NA,0,0.00874808,0.010062946666666668,0.011890706666666667,0.004290586666666667
R10AFRICA,BDI,1946,2149708,NA,NA,0,0.008928895555555556,0.009970070000000001,0.0123046,0.004512016666666667
R10AFRICA,BDI,1947,2188403,NA,NA,0,0.009207366666666666,0.010232456666666665,0.012712260000000001,0.004677383333333333
R10AFRICA,BDI,1948,2227794,NA,NA,0,0.009272938888888888,0.010014143333333333,0.013133156666666666,0.004671516666666666
R10AFRICA,BDI,1949,2267964,NA,NA,0,0.009561517777777778,0.010273413333333332,0.013578216666666669,0.004832923333333333
R10AFRICA,BDI,1950,2254121,NA,NA,8.799999999999999e-6,0.009343094444444444,0.008934053333333332,0.014071163333333333,0.005024066666666667
R10AFRICA,BDI,1951,2303256,NA,NA,8.799999999999999e-6,0.009278353333333333,0.007987246666666666,0.014585853333333332,0.0052619599999999996
R10AFRICA,BDI,1952,2351540,NA,NA,1.6342857142857156e-5,0.009338291111111112,0.00793496,0.015073630000000001,0.005006283333333333
R10AFRICA,BDI,1953,2399100,NA,NA,1.508571428571427e-5,0.009489027777777779,0.007702016666666668,0.015504683333333335,0.005260383333333334
R10AFRICA,BDI,1954,2446765,NA,NA,6.2857142857142705e-6,0.009520133333333333,0.0075212866666666675,0.01586570333333333,0.00517341
R10AFRICA,BDI,1955,2495202,NA,NA,7.5428571428571524e-6,0.00982458888888889,0.00777194,0.016320223333333335,0.005381603333333334
R10AFRICA,BDI,1956,2544266,NA,NA,8.799999999999999e-6,0.01013463,0.008012033333333333,0.016902123333333335,0.005489733333333333
R10AFRICA,BDI,1957,2593848,NA,NA,1.0057142857142848e-5,0.010232615555555553,0.007526016666666667,0.01741857333333333,0.005753256666666666
R10AFRICA,BDI,1958,2643156,NA,NA,1.0057142857142848e-5,0.010192893333333333,0.007558723333333333,0.017363426666666664,0.00565653
R10AFRICA,BDI,1959,2693642,NA,NA,3.897142857142847e-5,0.010353566666666666,0.007690356666666667,0.01749748,0.005872863333333334
R10AFRICA,BDI,1960,2746633,NA,NA,3.645714285714285e-5,0.009902322222222221,0.00611864,0.01787093,0.005717396666666667
R10AFRICA,BDI,1961,2815976,NA,NA,4.777142857142846e-5,0.01003376,0.006148376666666667,0.018018953333333334,0.0059339499999999995
R10AFRICA,BDI,1962,2887397,NA,NA,4.4000000000000006e-5,0.010164892222222222,0.006573160000000001,0.01776291,0.006158606666666667
R10AFRICA,BDI,1963,2948131,NA,NA,4.766666666666666e-5,0.010272851111111111,0.007127413333333333,0.017406986666666666,0.006284153333333333
R10AFRICA,BDI,1964,3033227,NA,NA,4.766666666666666e-5,0.010398275555555555,0.0081136,0.017213643333333334,0.005867583333333333
R10AFRICA,BDI,1965,3118139,NA,NA,3.6666666666666666e-5,0.009872976666666665,0.0069098699999999985,0.016979086666666664,0.005729973333333333
R10AFRICA,BDI,1966,3193389,NA,NA,4.766666666666666e-5,0.010037817777777779,0.007599753333333333,0.016648133333333336,0.005865566666666666
R10AFRICA,BDI,1967,3274496,NA,NA,4.766666666666666e-5,0.0096641600000000015,0.006787403333333334,0.016252866666666668,0.00595221
R10AFRICA,BDI,1968,3352406,NA,NA,5.4999999999999995e-5,0.011392614444444445,0.011757680000000001,0.015774403333333332,0.00664576
R10AFRICA,BDI,1969,3424431,NA,NA,7.333333333333333e-5,0.009644567777777778,0.00717541,0.015354533333333331,0.006403760000000001
R10AFRICA,BDI,1970,3497842,NA,NA,6.233333333333334e-5,0.008515576666666667,0.004802306666666666,0.014995163333333335,0.00574926
R10AFRICA,BDI,1971,3582080,NA,NA,7.333333333333333e-5,0.007735701111111112,0.0030657366666666666,0.01459843,0.005542936666666667
R10AFRICA,BDI,1972,3579196,NA,NA,7.333333333333333e-5,0.00799354111111111,0.004108793333333333,0.014163343333333332,0.005708486666666667
R10AFRICA,BDI,1973,3571455,NA,NA,7.333333333333333e-5,0.007561656666666667,0.0033008433333333335,0.013657380000000002,0.005726746666666666
R10AFRICA,BDI,1974,3660036,NA,NA,9.166666666666667e-5,0.0069746477777777776,0.002356713333333333,0.013095463333333333,0.005471766666666667
R10AFRICA,BDI,1975,3749235,NA,NA,7.7e-5,0.006618614444444444,0.0019316366666666666,0.01252317,0.005401036666666666
R10AFRICA,BDI,1976,3830894,NA,NA,8.800000000000001e-5,0.0064317977777777775,0.002083363333333333,0.011963673333333332,0.005248356666666667
R10AFRICA,BDI,1977,3927429,NA,NA,9.9e-5,0.006381099999999999,0.00231781,0.01142621333333333,0.005399276666666666
R10AFRICA,BDI,1978,4039416,NA,NA,1.0266666666666666e-4,0.005882005555555556,0.002399136666666667,0.01022373,0.0050231500000000005
R10AFRICA,BDI,1979,4137435,NA,NA,1.0999999999999999e-4,0.005671722222222222,0.0025322733333333334,0.009651583333333333,0.00483131
R10AFRICA,BDI,1980,4312846,NA,NA,1.4666666666666666e-4,0.005480688888888889,0.0026354166666666665,0.009175393333333334,0.004631256666666667
R10AFRICA,BDI,1981,4490745,NA,NA,1.5766666666666666e-4,0.005218253333333333,0.002429423333333333,0.00858605,0.004639286666666667
R10AFRICA,BDI,1982,4602275,NA,NA,1.5766666666666666e-4,0.004945893333333333,0.00225324,0.007866723333333332,0.004717716666666667
R10AFRICA,BDI,1983,4726511,NA,NA,2.0533333333333333e-4,0.004536534444444445,0.00203313,0.007154766666666667,0.004421706666666667
R10AFRICA,BDI,1984,4842271,NA,NA,2.1999999999999998e-4,0.004347505555555555,0.00208274,0.00676995,0.004189826666666666
R10AFRICA,BDI,1985,4948031,NA,NA,2.31e-4,0.004448155555555555,0.0023352633333333333,0.0065345866666666665,0.004474616666666667
R10AFRICA,BDI,1986,5041711,NA,NA,2.3466666666666666e-4,0.00440935,0.00236082,0.006333910000000001,0.0045333199999999995
R10AFRICA,BDI,1987,5157770,NA,NA,2.4933333333333334e-4,0.004223462222222222,0.0021653866666666664,0.006056306666666667,0.004448693333333333
R10AFRICA,BDI,1988,5271844,NA,NA,2.273333333333333e-4,0.004071466666666667,0.00197714,0.005771736666666667,0.004465523333333334
R10AFRICA,BDI,1989,5373706,NA,NA,2.6766666666666665e-4,0.0038118177777777783,0.0016343433333333335,0.005471656666666667,0.004329453333333334
R10AFRICA,BDI,1990,5483800,1132101252.51817,3341974403.02142,2.0899999999999998e-4,0.00304656,0.0016369466666666668,0.0032375566666666667,0.004265176666666666
R10AFRICA,BDI,1991,5594838,1167398478.3459,3627634055.3202,2.3833333333333337e-4,0.002765265555555556,0.00180928,0.0023386,0.004147916666666667
R10AFRICA,BDI,1992,5743083,1083037670.60484,3747776546.97462,2.1633333333333335e-4,0.002303778888888889,0.0014755033333333331,0.0015045799999999997,0.003931253333333334
R10AFRICA,BDI,1993,5555227,938632612.026359,3597206497.24946,2.273333333333333e-4,0.00215732,0.0017125166666666666,0.0010526266666666666,0.0037068166666666667
R10AFRICA,BDI,1994,5586415,925030590.153683,3533299257.66495,2.3466666666666666e-4,0.0026898666666666663,0.00347644,7.738133333333333e-4,0.0038193466666666663
R10AFRICA,BDI,1995,5932789,1000428393.88528,3321676918.57887,2.3833333333333337e-4,0.00277915,0.0038710466666666667,7.483666666666666e-4,0.003718036666666667
R10AFRICA,BDI,1996,5930512,869033856.317093,3111889882.25909,2.42e-4,0.002788573333333333,0.00411059,7.645e-4,0.0034906299999999998
R10AFRICA,BDI,1997,5923863,972896267.915425,3115220514.17219,2.4933333333333334e-4,0.0027635544444444445,0.003723756666666667,8.472933333333333e-4,0.0037196133333333332
R10AFRICA,BDI,1998,6035347,893770739.54206,3299867398.33498,2.4933333333333334e-4,0.0028845911111111113,0.004114953333333333,9.2279e-4,0.00361603
R10AFRICA,BDI,1999,6180189,808077223.365746,3312763465.89914,2.530000000000001e-4,0.0025251844444444446,0.0034526066666666667,0.0010122566666666665,0.00311069
R10AFRICA,BDI,2000,6307665,870486065.883137,3358775149.09137,2.7133333333333333e-4,0.0027270955555555557,0.0045465566666666665,9.3786e-4,0.00269687
R10AFRICA,BDI,2001,6465731,876794723.068586,3505009079.18927,2.0533333333333333e-4,0.002939224444444444,0.00471075,8.364033333333333e-4,0.00327052
R10AFRICA,BDI,2002,6648951,825394519.71933,3717749557.01054,2.1266666666666667e-4,0.0026710566666666665,0.0035094766666666664,0.0013019233333333333,0.00320177
R10AFRICA,BDI,2003,6860854,784654423.620476,3744756275.12495,1.6133333333333332e-4,0.002560787777777778,0.0035404233333333336,8.993600000000001e-4,0.00324258
R10AFRICA,BDI,2004,7120502,915257323.3961,4031332237.06098,1.98e-4,0.001804611111111111,0.0018668466666666667,7.512266666666667e-4,0.00279576
R10AFRICA,BDI,2005,7388869,1117113080.08074,4195152422.86947,1.54e-4,0.0013162355555555556,6.756566666666667e-4,5.485333333333334e-4,0.0027245166666666665
R10AFRICA,BDI,2006,7658194,1273375078.44844,4558645467.63216,1.8333333333333334e-4,0.0010359677777777778,-9.126333333333332e-5,1.8458e-4,0.003014586666666667
R10AFRICA,BDI,2007,7944613,1356199386.79629,4843776399.54779,2.0166666666666667e-4,0.0018298499999999998,0.002622986666666666,-1.1660000000000002e-5,0.0028782233333333332
