Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2050,2060,2070,2080,2090,2100
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13202.26614,11770.8528,6189.259706,1907.609498,236.5086503,-193.0996394,33.12384301,61.36519152,40.25297534
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,824.7551415,244.716758,109.3260322,75.58175839,72.63893538,84.75910233,61.38640774,51.3944756,48.00879147
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1582.740059,1834.893143,1981.517661,1976.246463,1810.708473,1604.196126,1418.984568,1228.499551,1089.177686
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,28.04233764,23.13318169,15.24491454,11.00335226,10.817159,10.6367573,10.15725355,9.769748124,9.335358481
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,-11.89519502,-7.623773333,-6.55591791,-46.98963925,-41.43125394,-35.23995927,-16.73622681,-8.706011835,-1.796612652,2.566813914,6.834029113
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4106.312452,3379.513693,1564.418892,371.7646688,51.48662231,-79.12853828,8.454854859,14.25699883,8.038656243
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,47.65594811,12.17008884,4.997267665,10.1418533,10.03134146,11.15902906,10.89651069,11.00796763,12.15735862
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1266.965902,1045.795857,852.5078345,711.9706317,702.4113703,676.3384341,648.9659356,615.8921797,580.7421497
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,48.70258139,49.60853167,40.00309418,32.2232856,32.66294046,32.20870989,30.85411145,28.58360937,26.49272836
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,113.3924328,133.6932233,138.7684209,3.075921188,-71.26870443,-50.78235392,-49.51298526,-56.63172483,-52.19140557,-34.94001633,-13.87570396
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3151.456591,4229.129674,2707.935242,1049.841971,199.2203842,9.394861137,68.47073747,190.7521171,180.8188364
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,61.19524647,18.6579263,11.54375883,9.497997549,12.37504234,16.57637485,18.42923522,20.60050008,24.6377809
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1303.240468,1524.573289,1601.358583,1512.820604,1564.613792,1531.430675,1453.273669,1372.312883,1320.499645
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,50.33483676,51.25732358,36.39866469,29.10768727,28.15249163,26.50024922,24.31749326,21.87417911,20.90263677
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,885.5911363,489.7505157,414.7936646,261.2818906,83.74651169,-17.60315899,-139.3972493,-184.7371793,-139.3815382,-105.1540263,-94.15582985
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1817.812428,2295.151262,1565.630933,505.9283663,73.38626765,-147.3672369,20.17377174,49.04122346,41.04599221
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.729054825,3.000536375,1.992202883,10.42787538,11.63557683,13.97655378,15.82468523,14.87392148,15.8898648
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1634.899911,1831.177329,1676.961634,1548.962862,1551.445311,1498.524581,1419.653387,1326.723678,1264.223545
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,28.6784896,29.54750973,23.69563676,17.87359219,15.72241333,14.82973896,13.67880197,12.03828187,10.51789779
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,-1.094972139,-0.615602985,-0.495760697,2.000842567,7.578789303,21.71728449,27.19386515,23.88874023,16.52742187,8.726102044,3.973528068
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2306.434153,3125.361839,2252.649088,876.9996922,147.7404379,159.7938777,31.95413618,78.91096437,68.93617993
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,71.06606705,22.87068314,10.97577162,7.672776519,8.673465833,10.63156827,11.45680179,12.68128061,15.1657886
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,229.0846104,358.7749407,494.9464414,717.3764628,735.2499063,721.083563,694.0712812,664.5712758,643.6654186
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CH4,Mt CH4/yr,29.74687533,30.57792476,30.21454766,24.84111152,16.21603941,11.95903398,11.64218295,11.23317389,11.06026815,10.83592898,10.61527894
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,11.22937214,10.27233134,10.03307114,-5.210437439,29.26015382,35.44226045,-22.03920983,-30.77722169,-33.25033018,-31.78550807,-24.6814335
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5961.410698,5837.487004,5804.464386,5092.977026,2871.119583,852.7961577,122.0299373,81.25135691,25.7495106,57.34303382,43.4084771
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|F-Gases,Mt CO2-equiv/yr,218.5325912,220.9213774,221.5238738,48.6029531,20.38253488,25.26049496,23.5426736,24.32032614,21.96362512,20.14652222,20.63941958
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1199.813453,1219.387268,1165.155858,1118.473012,1106.245749,1089.182647,1054.929252,1015.894159,984.5263203
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,7.965699681,2.686117064,1.187303095,0.674944136,0.645405893,0.615080895,0.576144758,0.536640523,0.505597315
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,-3.224,-2.7232,-2.598,-0.81066669,-0.724653649,-1.247814126,-1.631583015,-1.632694743,-1.475450114,-1.290407948,-1.270171109
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1609.649153,1170.354661,522.80827,128.5965969,16.12677882,-7.802883036,2.110606844,3.404380417,1.488720287
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,14.8720119,3.605232714,1.392986172,4.938990764,4.413875221,4.257177878,3.52049318,2.952439882,2.800165763
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,284.6415399,158.6675635,97.68833209,68.30473567,66.15817524,62.13584348,58.99517674,56.52510852,53.39252366
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.08072288,24.21702944,15.84655989,12.92321531,11.07251778,10.12227064,9.539457567,8.869719032,8.444537329
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,-25.1416,-22.59064,-21.9529,-4.27236927,12.24756791,73.55586791,211.5700899,162.7902265,96.86310145,30.15646215,4.196627298
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2555.397015,2412.667906,1400.515798,408.603897,51.98766532,-220.9707341,11.50379656,20.22458507,14.16680225
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.19468849,21.71792808,9.904084655,9.497032586,8.834592932,9.213559684,8.589918212,8.229397293,8.635819341
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REF_ECON,Emissions|N2O,kt N2O/yr,498.2890601,519.8793456,515.1797513,567.7544793,586.2712641,613.5915365,602.3260806,584.5618921,564.803438,548.6027103,532.1525808
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REST_ASIA,Emissions|CH4,Mt CH4/yr,33.03995247,35.43352119,34.95904985,42.70787421,33.30484052,30.18802655,29.30606182,27.85843393,26.24014486,23.95137094,22.64317464
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,898.0305129,842.6484298,828.802909,8.073406437,-54.10594248,-37.57002707,-131.8943867,-106.3766334,-145.3130443,-124.1727492,-142.7956533
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1939.300573,2706.903178,2074.490212,914.2912876,171.4871147,29.11514598,63.01836073,176.5835918,167.7013028
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,29.23019127,7.824673888,4.397869221,9.059709554,9.491642552,11.11945338,11.56923122,12.31441114,13.96884879
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,671.4593645,963.7506854,1159.684243,1495.959312,1567.707588,1553.180477,1536.738189,1481.004546,1426.6807
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.3003386,54.51889496,56.41993113,56.25221161,62.41910116,64.37368487,66.05800781,64.00232334,62.33072463
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1661.10393,1851.540825,1899.150048,87.64408147,-133.4529116,-61.36747629,355.6413349,474.9936162,342.9092804,159.3079855,64.38754288
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1574.175381,2023.111102,2132.925433,2100.198362,2939.001455,3801.848412,4816.451163,5614.155564,5904.360799
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,39.49763347,12.84325339,18.26730612,25.93234954,22.79127001,16.37658388,26.34891218,39.87983218,66.25597244
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1195.585064,1518.105782,1895.981701,2433.777259,2755.332106,3044.305176,3146.063986,3111.870968,3085.23881
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,69.60000726,45.92457907,38.14697609,27.97080716,23.77370329,20.01955215,17.36202154,14.60000055,12.36573223
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,-10.55161741,16.65669104,23.45876816,-155.1788975,-79.39644844,-49.04919277,-71.39454764,-97.30297216,-132.0415692,-171.9348072,-186.4581096
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13202.26614,11770.8528,8865.983426,6787.950134,5190.668594,3842.760717,2904.615672,2055.266817,1371.609797
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,824.7551415,244.716758,278.0005931,294.2250126,168.2905398,86.67302418,68.02934212,58.00147679,53.70435237
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1582.740059,1834.893143,2177.044525,2368.084873,2163.401012,1925.346655,1717.839397,1486.943641,1304.320095
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,28.04233764,23.13318169,19.98178466,16.4781917,15.94382008,14.98712078,14.39238605,13.76212277,12.66019048
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,-11.89519502,-7.623773333,-6.55591791,-46.98963925,-41.52713855,-33.5483618,-17.95372757,-14.15543255,-11.19820929,-4.654887963,3.787996216
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4106.312452,3379.513693,2240.996925,1322.870345,1129.979784,970.2109094,741.402618,477.5009395,273.915147
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,47.65594811,12.17008884,12.70734286,39.48025264,23.24070225,11.41100801,12.07567735,12.42309356,13.59965647
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1266.965902,1045.795857,936.629307,853.1359396,839.2281208,811.7373684,785.6457897,745.4597433,695.4546222
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,48.70258139,49.60853167,52.43277761,48.25633723,48.14314426,45.38185948,43.71893258,40.264205,35.92823864
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,113.3924328,133.6932233,138.7684209,3.075921188,-71.58556741,-50.94425415,-42.39153265,-46.16744293,-52.21858727,-43.275066,-19.57387119
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3151.456591,4229.129674,3879.059874,3735.709514,4372.300931,5111.70381,6004.169778,6388.743957,6161.355415
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,61.19524647,18.6579263,29.35414133,36.97384803,28.67060956,16.95068138,20.42355619,23.24879111,27.56070349
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1303.240468,1524.573289,1759.373133,1812.773688,1869.371636,1838.013993,1759.350186,1661.011526,1581.334474
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,50.33483676,51.25732358,47.70838682,43.59053854,41.495023,37.33867611,34.45682921,30.81298868,28.34720955
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,885.5911363,489.7505157,414.7936646,261.2818906,140.9733152,192.6951313,96.35124852,59.29929204,40.7215751,2.240337791,-22.63521707
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1817.812428,2295.151262,2242.733149,1800.272292,1610.612526,1763.248309,1769.029444,1642.507694,1398.631644
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.729054825,3.000536375,5.065889357,40.59368069,26.95740921,14.29215448,17.53715464,16.78603393,17.77497146
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1634.899911,1831.177329,1842.436338,1856.082018,1853.638178,1798.520295,1718.649078,1605.831548,1513.942304
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,28.6784896,29.54750973,31.05829882,26.76679538,23.17386011,20.89500424,19.38226684,16.95768518,14.26389675
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,-1.094972139,-0.615602985,-0.495760697,2.000842567,7.704567544,22.86951321,32.86179482,28.15570026,17.87763993,9.635214049,4.640551932
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2306.434153,3125.361839,3226.872103,3120.675477,3242.467666,2977.625088,2802.044579,2642.916653,2348.982627
NDC case - conditional,Median|Harmonized|KyotoFromPrice_prescribed_REMIND-MAgPIE 2.1-4.2_EN_NPi|nz_all_GHG|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,71.06606705,22.87068314,27.90983042,29.86861931,20.09476377,10.87163677,12.6966004,14.31151878,16.96499391
